"","gene_id","NEO11 _Patient_11_T1_B_Rep1","NEO11 _Patient_11_T4_S_Rep1","NEO15 _Patient_15_T1_B_Rep1","NEO15 _Patient_15_T4_S_Rep1","NEO16 _Patient_16_T1_B_Rep1","NEO16 _Patient_16_T4_S_Rep1","NEO18 _Patient_18_T1_B_Rep1","NEO18 _Patient_18_T4_S_Rep1","NEO19 _Patient_19_T1_B_Rep1","NEO19 _Patient_19_T4_S_Rep1","NEO21 _Patient_21_T1_B_Rep1","NEO21 _Patient_21_T4_S_Rep1","NEO22 _Patient_22_T1_B_Rep1","NEO22 _Patient_22_T4_S_Rep1","NEO27 _Patient_27_T1_B_Rep1","NEO27 _Patient_27_T4_S_Rep1","NEO3 _Patient_3_T1_B_Rep1","NEO3 _Patient_3_T4_S_Rep1","NEO33 _Patient_33_T1_B_Rep1","NEO33 _Patient_33_T4_S_Rep1","NEO34 _Patient_34_T1_B_Rep1","NEO34 _Patient_34_T4_S_Rep1","NEO42 _Patient_42_T1_B_Rep1","NEO42 _Patient_42_T4_S_Rep1","NEO43 _Patient_43_T1_B_Rep1","NEO43 _Patient_43_T4_S_Rep1","NEO45 _Patient_45_T1_B_Rep1","NEO45 _Patient_45_T4_S_Rep1","NEO46 _Patient_46_T1_B_Rep1","NEO46 _Patient_46_T4_S_Rep1","NEO47 _Patient_47_T1_B_Rep1","NEO47 _Patient_47_T4_S_Rep1","NEO49 _Patient_49_T1_B_Rep1","NEO49 _Patient_49_T4_S_Rep1","NEO51 _Patient_51_T1_B_Rep1","NEO51 _Patient_51_T4_S_Rep1","NEO8 _Patient_8_T1_B_Rep1","NEO8 _Patient_8_T4_S_Rep1"
"34560","SACK1E",0.372060582332161,0,1.38791392438595,0.164013888525057,0,1.17504548611091,1.20037879798403,0.358846330605099,0.81434533496322,0.449957483628004,0.995954787942051,0.641176059848187,0.143524032521613,1.25640685379425,1.17504548611091,0,0.574924978009344,0,1.36176835941915,1.28510625106125,1.41088377719558,2.19377174339668,2.15153414134792,0.0900675233549012,0.333652714765414,0.0797023716973782,1.64708421262895,0.0541955575088612,0,2.51349074558812,0,0.383828687162435,0.167357927738514,0,0.0468961174017902,0.101475274866453,0.233888060174277,1.391767719956
"34561","SPACA4",0,0.0973815651851704,2.00827173796354,0.153805336079035,0,1.89103026784092,1.11835972595306,0.981706550191647,0.648189302718138,0.476122419880152,1.14469902515414,0.988848258668964,0.176705738189114,1.84679415947329,1.89103026784092,0,0.835600745019295,0.318114343609773,2.74523733212975,3.23955079661365,3.12614690155444,2.72443199575995,2.58856473740135,0.164013888525057,1.97048557294012,1.25096157353322,2.2910141014173,0.363114994589318,0,3.07159107310115,0,0.382833229203824,0.385707124657934,0.215119424517295,0,0.184216808092241,0.729618024690564,1.43295940727611
"34562","RPL18",12.7026056021102,9.77593943774041,11.9147588389419,12.0791514054219,11.9571020415623,11.5308939811939,12.3429080337916,12.2842457498297,13.1660061229505,12.2511865035243,11.5211096436513,11.7364019313183,12.6323136625861,11.8951965725633,11.5308939811939,11.4512111118323,11.0794847838268,11.1680452682241,11.5347892114803,12.1652210682209,11.3264294871223,11.6008421143873,10.8320988460391,11.7846348455575,12.1247675358225,11.9012440324674,10.8328900141647,11.3880172853451,12.1658491461764,10.7304701371842,12.3431857154479,12.0140204703149,11.5367328898354,11.5435152161522,11.9854861991046,12.262388523751,12.6741922681457,11.5896511465148
"34563","SPHK2",0.145742660277605,0.191183609220039,0.268434393576383,0.172359497848141,0.614756951755606,0.598651047884608,0.294311960731117,0.450274292553821,0.0894167935616642,0.387913924385948,0.233151803439294,0,0.234256047688296,0.484499082122516,0.598651047884608,0.234256047688296,0.0556260380308688,0.637934775535145,0.563353405855311,0.75898534277657,0.379842727491683,0.403594950641665,0.538339500032562,0.377068206384061,0.941932618300242,0.740107246197475,0.738811062970316,0.800827439874396,0.226015216402988,0.567934786477816,0.0884808549636766,0.581688680228645,0.500394166415795,0.346871813944249,0.29018845733752,0.280956313831056,0.374955995968092,0.468009774092832
"34564","DBP",1.87026607039598,0.0317762884632639,2.44228003525258,0.587364990936461,1.22404027421793,0.540721659568037,1.25519856641969,0.829606046460555,1.18014786115843,1.64154602908752,0.891263631825076,0.771040414436779,0.771040414436779,1.06488285158485,0.540721659568037,0.642562955562603,0.896698102700426,1.4494293141032,1.41359408240917,2.34482849699744,1.80570518483851,1.66402765972015,2.05172011644733,0.883620816285671,1.79991620298901,0.987029750548981,1.40925514668484,1.5670586262992,1.13684760419288,1.36457243229586,2.74996325816927,1.14469902515414,0.947479145966675,0.884402552983687,1.32019582126613,2.66539277104189,1.06419306192749,0.976730220677153
"34565","CA11",3.58856473740135,1.22958792274065,4.19927972133662,2.11403380055027,1.83471121580472,2.2107005626298,2.80405355896735,2.04579241851409,3.95698592461258,3.36162801260831,1.74373037604463,1.734655433479,3.7311832415722,4.75808993420181,2.2107005626298,1.44042072075677,2.59383180115064,2.66562016406638,3.15914476194039,4.51853513898218,4.10265813136374,3.48800077083407,3.04351949366274,1.88440255298369,3.71259578044703,1.09220743809709,3.40135740989028,3.52732060787705,2.53256632326751,2.58062791045726,3.30421896871636,2.70332222667421,2.68459435073562,1.36513259345253,2.75189213840431,2.7172102990196,4.06263982828646,3.99186193055632
"34566","FUT2BP",0.0809714068726072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425602944727988,0.0662614422687213,0.0497143997956301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34567","NTN5",0.431997289840723,0,0.132181980417505,0,0.115179769627373,0.0638480433820505,0.145612247166476,0.0367213479602298,0.704871964456353,0.0868381039150299,0,0.108517766003044,0.220825215797872,0,0.0638480433820505,0,0.15146919750308,0.108731855417778,0.719577745146265,0.857662572118855,1.06350294230616,0,0.614003044864904,0.106267906950709,0.454702328163688,0,0.160533008760908,0.125439508504409,0,0.606252699092858,0,0.132813708156941,0,0.036341559960201,0,0.119648338855354,0.222928180002613,0.254231207375223
"34568","LOC105372431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136926330287189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34569","FUT2",0.069124698127305,0.310107409096058,0.462157047847395,0.357383093847595,0.0578176144205892,1.3039268364807,0.393306360352653,0.567448096515744,0.339935493391058,0.89110806002993,0.404903122145131,0.547153658812569,0.0575403836544731,1.30684550031428,1.3039268364807,0.0433725045092144,0.575312330687437,0,0.236584458113175,0.163369914474776,0.237318965574551,1.51752767033727,1.3595211704276,0.379399162525578,0.0850982792719729,0.790355013710841,0.490878146326293,0,0,1.02005765234125,0,0.250719083400555,0.309525466027827,0.104739216216237,0.510253052854792,0.22675512326982,0.269631650940439,0.933497102511857
"34570","LOC105447645",0.149649581894975,0.617486566413356,0.880567989309217,0.701504699764912,0.125743663910116,2.09491164702547,0.763921420761409,1.05172011644733,0.670659081400403,1.46884394297464,0.783749983007175,0.957246013601684,0.125161745381815,2.04229412620617,2.09491164702547,0.0948846300114324,1.06419306192749,0,0.482125464079991,0.341416524478722,0.483673918710651,2.29307614674767,2.16607267594671,0.73993448903754,0.183073576214852,1.39231742277876,0.928048108836801,0,0,1.71764900817332,0,0.508631477646895,0.616263584661559,0.223669671388246,0.959844327856963,0.463622456851893,0.543792805535877,1.55679724659274
"34571","MAMSTR",0.53555533339931,0,1.17248751551013,0.132997909986397,0.0530418073122977,0.574731262662845,0,0.0972062459743658,0.112526665345041,0,0.260387037428937,0.276437110436282,0.200504353446521,0.306028869452206,0.574731262662845,0,0.137149364227633,0.0983521783179974,0.481608942990055,0.596744360181071,0.466966384273079,0.309059742501585,1.36625226369956,0.756083908497432,1.15315678806142,0.684728987014086,1.4027221768456,0.268673924548358,0.215740713464018,0.770702210123939,0.263755573077448,1.04614178164472,0.567642792203069,0.35151526079747,0.190678065617533,0.591200672932376,0.53784272132138,0.537445175151632
"34572","RASIP1",4.32481060342048,1.03913839390696,4.46532151358055,1.84036251865844,1.39231742277876,3.15785216914174,2.00863030514344,2.11503324294624,4.55949181320504,1.42653313811667,2.22835695420105,2.61988248507032,3.06763871687536,1.57288966842058,3.15785216914174,1.30859386858428,2.75253452581717,1.55090066464752,3.90592847817313,4.82832692641482,3.03298241669943,2.38349694415537,4.92884403671257,4.57167680997093,4.91838623444635,1.53156860881496,4.08831123588866,2.48413813120167,3.75274859140713,5.3501436020178,2.47040671081933,3.82578562746479,2.95233356636969,1.50792146495733,3.77925972037238,3.37490036970135,3.92029330021101,2.39478849681861
"34573","IZUMO1",0,0,0,0,0,0,0,0,0,0,0.197110514712696,0,0,0,0,0,0,0,0,0,0,0,0.359633613048041,0,0.150299708101682,0.0839689893285311,0,0,0,0,0,0,0,0,0,0,0,0
"34574","FUT1",1.05450121618256,0.131866012784572,1.05032755355842,0.269870983230452,0.309525466027827,0.334110567844753,0.506297265471522,0.311851831187058,1.1991226420136,0.532666056774233,0.480368537347213,0.22490464410609,0.408711861029429,0.57085148342292,0.334110567844753,0.0935466550582944,0.110577059110029,0.479747934366225,0.907044474872798,0.839314663455149,0.522156211891473,1.08270258933025,2.99801492926968,1.49364733397521,1.24974871508357,0.522758841407708,1.15574923267794,1.12234140752612,0.894681973855079,1.25761413004954,0.174022842055414,0.804301423419623,0.852158683663038,0.197739606006356,1.10902617649837,0.284395680512877,0.808838074323474,1.27202318906105
"34575","FGF21",0,0,0,0,0.360308084795196,0,0,0,0,1.09085343045111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334568275666133,0.18966644665005,0,0.739588912644274,0.785508703560428,0,0,0,0.150169706295702,0,0,0,0,0,0
"34576","BCAT2",3.13848684427481,0.775851231035542,4.39094277280254,3.31961793420016,2.65168318063211,3.13389227019756,2.5957423394744,3.605257262939,3.38308215809446,2.76744293318947,3.32351418724139,2.94747914596667,2.24974871508357,3.67016051412663,3.13389227019756,1.86552295913996,2.66334461936608,3.14990966753492,3.61823865559545,4.32264926213102,3.64038956005495,4.04001567884788,3.71808758396052,2.35417002602486,4.61823865559545,2.73357127092638,3.30465705618596,2.86453284514812,3.00090140274153,2.40789654874953,3.07107616201096,2.89433274227769,2.60809954599438,1.54843662469604,2.18935017019567,2.76553474636298,2.73617189360605,2.97066962537909
"34577","LOC105372432",3.72137265947682,1.08542465625268,5.01167453338092,3.89820835250872,3.19219416528334,3.7279204545632,3.16124275834251,4.1811025507538,3.98732086592925,3.34326567785306,3.89044669267991,3.52230689287139,2.78993786898019,4.23342794374847,3.7279204545632,2.32998464975842,3.23312111791982,3.74523733212975,4.21645486514476,4.94719858426206,4.24260250592898,4.66789212523023,4.3327079336406,2.88615991333741,5.20476675065461,3.26363540356833,3.854993016757,3.4325586029838,3.57288966842058,2.93885033700606,3.6507645591169,3.45628048151073,3.17440641852975,1.9913177569002,2.70553562852121,3.32768736417605,3.31019468031354,3.54720302475693
"34578","HSD17B14",2.70066165415274,1.36457243229586,2.92295896423617,2.53953107147415,1.33799646351502,1.78240856492737,2.2936647616236,1.91838623444635,2.70376517879341,1.90188056371866,1.14469902515414,1.7211538870083,2.36597242759338,3.13799526778954,1.78240856492737,2.01471235152137,1.53505759489484,2.27411253778378,1.43935717847426,3.13126021466086,1.55090066464752,3.13684760419288,2.80343371146442,1.6140030448649,2.43001758672766,1.57628025762136,3.58014548442338,2.15412950079018,3.39314158449263,1.66721091248087,2.61541629726287,1.77483975982733,2.0765590951316,0.907121408350534,2.21754093986252,2.95995557967556,3.21614440785049,2.13750352374994
"34579","PLEKHA4",3.80219321694183,1.00288250853312,4.0866139474095,2.69242719808971,1.90573597766703,3.05415387176271,2.43589524132036,3.18681745935711,4.20320115631661,3.71479501111816,1.92523990548741,2.66630212817309,2.81003172801094,1.96347412397489,3.05415387176271,1.50842865253186,1.90419504823787,0.916094422938358,3.70818723602071,4.21723071622067,3.32739994609742,2.11303366529989,3.29528221533731,2.7211538870083,2.70907002328453,1.54052329643822,4.38128337250378,2.78135971352466,2.71764900817332,3.00072116724365,2.11136523092765,3.18285117588658,3.3547342399706,2.0962618530584,2.8665123940878,3.20241772157518,4.88557436437143,2.51853513898218
"34580","PPP1R15A",4.94953493301701,0.650948330219742,3.67694435910691,1.38294386956899,1.54843662469604,2.37629038333705,2.70774563973906,2.21661006874244,5.98686597232911,3.1798294908513,1.270229907238,2.0232553523003,2.84237548820629,2.36317107711924,2.37629038333705,1.65764000520782,0.775598429707675,1.00504061670053,1.89878879711155,4.05050169744673,1.48181557361786,1.48697174437041,3.84599177066457,2.75552855751322,4.07809742302666,1.81352468929781,3.9429835981871,3.11353381959191,3.7311832415722,3.22234089559345,1.99240589903165,2.18142064028014,3.07826824713921,1.16800012451782,2.52155333054509,3.51853513898218,3.82476785314329,1.95419631038688
"34581","TULP2",0.296662967591957,0,0.219958397584918,0.113367120759804,0,0.0728466854271647,0.165429620424185,0.0419438299701673,0.141432790929296,0,0,0,0.0667160882580674,0,0.0728466854271647,0,0,0,0.122752222215528,0.0655309532834412,0.0491707046541324,0.176322772640463,0.165300974916865,0.0617623752925387,0.43648169189106,0,0.418675712942892,0.0731072767071183,0,0.237930769595801,0.20526738223451,0.35151526079747,0,0,0.238175418577376,0.199625235657732,0.252415659032651,0.0622598944701261
"34582","NUCB1",6.84549005094437,2.78240856492737,7.53993424517179,5.35579154675365,5.7371459197762,6.6167693662935,6.63836350589786,6.08746284125034,7.19278595925112,7.24697805961472,4.96162332828694,5.92243574023315,6.31903981556254,6.33360262826828,6.6167693662935,4.88459792099006,4.74953426766926,6.20808800822477,6.31415269388222,6.70321146739115,5.72574115650395,6.05853297020161,7.48784003382305,6.17072627613155,7.3264294871223,6.03979640762002,8.19327893552139,7.04220656012069,7.21042783040149,7.24126817732937,6.23534412817267,6.90207357931074,6.50175758573866,5.03738222200308,6.37851162325373,6.93428059364002,7.40087943628218,5.81941272620656
"34583","NUCB1-AS1",0,0,0.747945892744622,0,0,0.400975043673087,1.0894981508391,0.630032633893767,0,0.909657914310377,0.4736310765512,0.635150724032634,0.370499103202345,0.339365460967944,0.400975043673087,0.286408055460299,0,0.636264989421787,0.242693957549618,0.364572432295856,0.280362489973778,0.342782281956128,0.460165894676431,0,1.45890690685087,1.13290581201151,2.11536623660978,0.97438246582073,0.883699009019811,1.07724299893246,0.395282204132233,0.423739507165316,0.426962447758552,0.239520246898117,0.637100124056332,0.939903563864774,1.1263121303287,0.348005740781598
"34584","DHDH",0.565499693166199,0,0.299596348784095,0.297602298652008,0.793271654498083,0.101058355679354,0.422771219320474,0.0584411889330177,0.194465331637997,0.996244108115665,0,0,0.179638434938132,0.163627538589906,0.101058355679354,0.0700320448825032,0.122632965485422,0,0.367706537116356,0.0910024335116493,0.422233000683048,0.165429620424185,0.117801412576231,0.633756680981961,0.260627908126699,0.345055675179296,0.46194758214236,0.594357451458693,0.654527195814516,0.665665638370679,0,0.0547234727318863,0.209141397838592,0.113447138603058,0.461738086020466,0.187387707080472,0,0.0864984592524268
"34585","BAX",4.30888505741176,3.43282581821718,5.2502036564993,3.8972404255748,4.25171909260596,5.27798474729977,4.93215568443206,4.63865311646611,4.29057185085208,5.42425028608405,3.84498815668261,3.82068956055921,4.16912328147676,4.81608765860021,5.27798474729977,4.46139758992616,3.74953426766926,5.42122329922514,4.64327899631198,4.38335869538511,4.22342254993494,4.00988458893184,5.48864353985378,4.71753934339116,5.77505054148317,4.81506301719287,6.15603249888887,6.09381367340273,5.3533232911629,5.7679195858018,5.13463167144765,4.6667565918848,4.68144926531496,4.4666271200415,4.89433274227769,4.8972404255748,4.90207357931074,4.93215568443206
"34586","FTL",12.3755825124905,9.43462822763673,12.4868350215631,10.7004397181411,11.5727002264873,11.6515002206527,12.4141566792741,10.9203528554151,11.2288186904959,11.5731737846865,10.667111542075,11.5745935273376,12.9432473959016,11.1705510353167,11.6515002206527,11.952377251968,11.2667865406949,12.7166051413354,11.525031345124,11.7347096202258,10.5943246039248,9.79474076107975,11.929258408637,11.8352609186275,11.6036263449862,11.706064267335,13.4957301344453,12.9966500191759,14.5043845250562,11.4998458870832,12.5299185281203,11.7073591320809,12.5119996694415,11.9351650496037,12.2012050072995,13.3746319862868,12.3367854762038,11.0953970227926
"34587","GYS1",2.83329492436692,0.580048979855239,3.53480866123175,1.11503324294624,1.43988904761978,2.58832486791192,2.12928301694497,2.33714017995587,2.94990839795332,3.48284828306847,1.58688481285218,1.57531233068744,1.52757083683282,1.65809720535137,2.58832486791192,0.950543066554521,1.22094900446678,2.05693028838267,2.83005245627156,2.67174626686322,2.26273381305411,2.70730390824728,3.15137177625395,3.16108148227718,4.41413553298445,2.71325590173097,4.51349074558812,3.67129337248158,4.30085587126876,4.01881218574282,2.38045240672816,2.68392098080932,2.54744982914397,1.60312186984,2.84056394205016,2.70796645477598,2.28569812595812,1.64108355271207
"34588","RUVBL2",3.5957423394744,1.78659636189081,3.20554891117303,3.50842865253186,3.71479501111816,4.6507645591169,2.99837605443825,3.68706068833989,3.88264304936184,4.79805051476751,2.69777381955519,2.65283063558872,2.79888000741126,3.66448284036468,4.6507645591169,3.60169651648096,2.57264717828792,2.94673086014031,3.93262815702213,4.27872821293894,3.67129337248158,3.82476785314329,4.12763327972587,4.28318097894557,5.77531397525381,4.09761079662642,3.86789646399265,4.18189764310839,3.48026512205446,4.61058195849253,3.01417673056074,3.84096670448742,3.51727569320958,2.85658737530124,4.03474394932473,3.48542682717024,3.77188557851537,3.42827641439251
"34589","MIR6798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34590","LHB",0,0,0.306728867059771,0,0,0,0,0,0.53047032539919,0.385486258913337,0,0,0,0,0,0,0,0,0,1.38072944850355,0,0,0,0,0.686791838128059,0,0,0,0,0,0,0,0,0,0.255319440705788,0,0.270469140310578,0
"34591","LOC101059948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34592","CGB3",0,0,0,0,0.353097411243711,0,0,0,0,0,0,0,0,0,0,0,0,0.334797075133885,0.119422582647884,0,0,0,0,0,0.270229907237998,0,0,0,0,0,0.199750856715837,0,0,0.117841299269313,0,0,0.188274311321204,0
"34593","SNAR-G2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34594","CGB2",0.193960936897822,0,0,0,0.565012180898225,0,0,0,0,0,0,0,0,0,0,0,0,0.746140750800969,0,0,0,0,0,0,0.77601974064747,0,0,0,0,0,0,0,0,0,0,0,0,0
"34595","CGB1",0,0,0,0,0.430927517404869,0,0,0,0,0,0,0,0,0,0,0,0,0.40914650591963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34596","SNAR-G1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34597","CGB5",0.431569476051276,0,0,0,0,0,0.245617352756384,0,0,0,0,0,0,0.177598929327733,0,0,0,0.34902551348206,0.124897159346597,0,0,0.179383654356298,0,0,0.282024581218547,0,0,0,0,0.241962182215193,0.208642109015166,0,0,0.341985747228616,0,0.2030131707745,0,0
"34598","CGB8",0,0,0,0,0,0,0.243059706072528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242937800200565,0,0,0,0,0,0,0.239520246898117,0.206518201665115,0,0,0.121917218011436,0,0,0,0
"34599","CGB7",0,0,0,0,0,0.200253231593687,0.120842930555743,0,0,0,0,0,0.0949926950320548,0.167743280108936,0.200253231593687,0,0.0642344586087735,0,0.0601442520272604,0,0,0,0.335597587641937,0,0.266876472128188,0,0.13335308996917,0,0,0.228849467661798,0,0.212507085294479,0.111071386694406,0,0,0,0.0959244199985356,0
"34600","NTF4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34601","KCNA7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405137392382821,0,0,0.0527080207531913,0,0,0,0.0583303509388492,0,0,0,0,0,0,0,0,0,0,0
"34602","SNRNP70",5.8073549220576,1.98039095606147,6.26865895502767,4.45285896471381,4.38956681176273,5.17152710603881,5.10391721075207,5.20828313841252,5.27537959625362,5.46858331700683,4.08831123588866,3.92314918047231,4.10181813422741,4.37503943134692,5.17152710603881,4.01256867350306,3.8011586560937,3.80529245560071,6.48623167798101,7.30286736097287,5.99819550315325,5.59842476052772,6.43295940727611,4.86591881455221,6.74416109557041,5.09634619899318,6.68929916053589,5.57106999816771,5.71753934339116,6.73741636593706,5.22032995487956,5.59365255839793,5.13586316536868,4.24184018356467,4.88947354253111,5.26566192452189,5.43796008833447,4.81352468929781
"34603","LIN7B",3.4258620859436,1.33399611819645,2.66015281487638,2.94429624730427,1.57288966842058,2.07929276727285,2.52782102239503,2.45759429185641,3.5765221379205,2.7158933705476,2.45759429185641,2.59788867516543,2.99801492926968,2.8543946777531,2.07929276727285,3.06557231159362,2.21816118709516,2.47196778766152,2.5981269599196,2.87322261567735,2.63203550398342,3.08763256009541,3.00090140274153,3.36261015369037,2.8471951865894,2.62339868237726,2.78764141448333,3.25035527176305,2.77209679219569,2.32192809488736,2.45101324294397,2.66630212817309,2.49134004687872,1.38791392438595,2.6507645591169,2.59072177000984,3.06884275453526,2.62993940943954
"34604","C19ORF73",2.29748491571057,0.867184822457412,0.842295023327665,2.08644410868531,1.34766565630097,2.35417002602486,1.46205231879643,2.3953370500727,2.34794906560173,3.07621702161705,0.842938616731921,1.77441810410581,2.14339341869319,3.27306824165357,2.35417002602486,3.18173865968866,1.71633248028799,0.978488532949512,2.61588707391606,3.12399720369191,2.88420715851723,3.08932865133343,1.86036693013812,2.74092756031863,2.93243918655347,2.16382072649042,2.42653313811667,3.91456452349394,2.15445359267987,2.90207357931074,1.83794324189103,2.13323470635714,1.58928410667125,1.42599632135108,3.52732060787705,2.01328358681842,2.7057567820498,3.28643762827627
"34605","PPFIA3",0.25519856641969,0.156526058528656,0.355241843930883,0.0966396844123495,0.764261218217114,0.37027589672849,0.350044565862694,0.321928094887362,0.158854029516618,0.679603954836218,0.320080262369761,0.138814468902282,0.279649578557086,0.255440304865444,0.37027589672849,0.214622200648548,0.0996991697242737,0.325501549334499,0.554146766746513,0.90025821243475,0.941481963868978,0.228233799560068,1.22527492986957,0.737427182729059,1.58303762379666,1.15055967657538,1.96014098031077,0.435521921343928,0.207018225945622,2.85079942312548,0.264836648467779,0.442014565559888,0.428571222085267,0.906274914369733,0.93545974780529,0.47643353551394,0.434134457909336,0.784503982929567
"34606","HRC",1.86750115092239,0.039868332255664,2.5033487351675,0.183327706044801,0.336511915512762,0.425781538703535,0.26471656897702,0.296545508195117,0.845269238979901,0.108945913067325,0.466339987979475,0.318345767261359,0.393635855624358,0.360757557511937,0.425781538703535,0.160403925860014,0.143915803071445,0,0.258458622717901,0.54794331129035,0.582941312501799,0.654985383337308,0.619741658769175,0.36725922448867,1.67174626686322,0.227001674589037,0.200127654273602,0.804466642732778,1.73941609340103,0.411643176039014,0.591296434443207,0.686702210256078,0,0.367706537116356,0.0697983889122206,0.28522464546786,1.21412480535285,0.707789805450313
"34607","TRPM4",1.37183761733042,0.132497878864864,1.76341157447001,0.74140226591959,0.566571640626761,1.88127306142925,1.0264459803038,1.60975496217244,1.49722912878761,2.21256933885081,0.542604750260758,0.620023297626271,0.64929354696714,1.07792657868507,1.88127306142925,0.466235562150405,0.782827892074894,0.42201765699418,2.9725088594896,3.65191274464578,3.23158600919774,1.71105432181207,1.91226662806645,0.893051502736851,2.31498648546852,0.890096434241747,2.59048225892091,1.45470232816369,0.560617141325461,2.49774008860909,0.68885174386588,1.39066768555967,0.855351901081962,0.331590575866237,1.2910141014173,1.0447438212244,0.836570515417152,1.53406160242112
"34608","LOC107985340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34609","SLC6A16",0.113487145860452,0.0515252385433384,0.519038609600059,0,0.0951547773871166,0.375178479589612,0.0615135513496423,0.172359497848141,0.669752467255762,0.205017088160168,0.124394312155989,0.0896201781535088,0.139862368015641,0.0436664678417889,0.375178479589612,0.106133876065813,0.155101558125703,0.174278571036122,0.226261894191208,0.45048545986112,0.261590988964125,0.246590502905181,1.74459168654238,0.248656270004403,0.591296434443207,0.528471301882892,0.702746185524261,0.334339439906927,0.134772936120843,0.557189496470333,0.410015403057023,0.307195343513885,0.484395962502666,0.274172189022786,0.254594043033141,0.648465443027314,0.310223769546247,0.130720049668855
"34610","MIR4324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34611","CD37",3.44771142651469,1.71149490665009,5.18745105402733,2.29454723389552,3.83794324189103,3.95233356636969,5.43295940727611,3.26228280642066,3.42263668348405,4.0703893278914,2.31875066934634,3.06987398763198,3.70265754339091,3.15267018564828,3.95233356636969,3.9560566524124,3.02165738827403,4.60169651648096,4.20867331962947,4.61176256006487,2.14860877020522,2.93866217984363,4.78659636189081,4.49569516262407,4.88215391728701,3.1407786557828,5.80555042521086,5.51601514700366,5.45088131527337,3.611172380044,7.23266075679027,5.53480866123175,5.16551001804135,2.69532574408157,3.46466826700344,6.19692173382033,4.44095219802964,3.44863669708433
"34612","TEAD2",2.4154882710497,1.0064775640712,2.45101324294397,1.63552224145975,1.51045562166176,3.14061507564306,2.04649106019403,2.33771109212829,2.50003717098169,2.9994588878948,2.34738219131511,1.8261925362366,1.52757083683282,1.98039095606147,3.14061507564306,1.91073266190291,1.55924706046191,1.34426039498542,2.23878685958712,2.33170521649889,1.55728754227831,1.88908409859815,3.65992455840238,2.48233202074738,2.36541259249094,2.42196381604921,2.66857301647589,2.7614980445501,1.38128337250378,2.79597469420667,1.38515489688434,2.36204901208824,2.20882936257385,2.03139519627553,1.92561971200294,1.84599177066457,2.28983446517751,2.27142567609293
"34613","DKKL1",0,0,0.129203872646174,0,0.491288731897442,0.77137853948453,0.142348082144681,0.26471656897702,0.768163147446584,0.886042822555288,0,0,0.40381306161659,0.524966331816112,0.77137853948453,0.164914969552451,0.28226186658765,0.20526738223451,0.203514411130758,0.11009592910342,0.161307263720935,0,0.870976194032404,1.03210084316702,0.31173560197927,0.178364081846803,0.156914314653239,0.122606462651041,0,0,0,0.19055165203227,0,0.431569476051276,0,0,0,0.984188292842094
"34614","LOC101928295",0,0,0,0,0,0.173255383020972,0,0.0345256360595308,0,0,0,0.0519984677970024,0,0.0981365429363689,0.173255383020972,0,0,0,0.0346383179990089,0,0.0798661809106068,0.19194159262148,0,0,0,0,0.151339301042281,0,0,0,0,0.0639170536923114,0,0,0,0,0,0
"34615","KASH5",0,0,0,0,0,0.203514411130758,0,0.142217361803823,0,0,0.0774070876147092,0,0,0.0357365059253378,0.203514411130758,0.0296578346393782,0.175939705406043,0,0.0491288734628371,0.283921772307618,0.290542362660254,0,0.0503554179931658,0,0.412293771333417,0,0.0557509641184532,0.085179880439477,0,0,0,0.235849576507563,0.0462256162088278,0,0,0,0,0.0367494764278683
"34616","PTH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349591742556752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
