gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,limma_test,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd
ABALON,11,0.00529916809184898,0.0566588747179221,-1.35867988322141,0.913467627423385,0.304489209141128,-0.083734976721046,0.837464640742322,0.264829572460038,0,0.4,limma_2grp(mod_t),-1.27494490650036,1.27494490650036,1.23926192987769,1.23926192987769
ABAT,30,0.185144578121623,0.596139716004362,-0.673026095551734,1.23589558099471,0.411965193664904,0.215703520777667,1.5454540162319,0.488715471034763,0.333333333333333,0.5,limma_2grp(mod_t),-0.888729616329401,0.888729616329401,1.97885472013727,1.97885472013727
ABCA1,11,0.00210143983492478,0.0310216356293807,-1.38541569359258,0.817957029292156,0.272652343097385,0.0150224036029732,0.872100477185187,0.27578238564249,0,0.6,limma_2grp(mod_t),-1.40043809719555,1.40043809719555,1.19566422714535,1.19566422714535
ABCA10,43,0.897812602643505,1,-0.39218975950265,1.30810868678123,0.436036228927075,-0.479823823105157,1.60156095283498,0.506458042254803,0.333333333333333,0.5,limma_2grp(mod_t),0.087634063602507,-0.087634063602507,2.06788438315062,2.06788438315062
ABCA11P,28,0.306201252161544,0.75057918237217,-0.266077683751575,0.523300444864286,0.174433481621429,-0.00848076394802072,0.543889413574694,0.171992934214933,0.333333333333333,0.8,limma_2grp(mod_t),-0.257596919803554,0.257596919803554,0.75475760996083,0.75475760996083
ABCA12,43,0.989483390391859,1,0.108948977042976,1.08836751714651,0.362789172382169,0.0995052530451891,1.85842355711163,0.587685129778478,0.222222222222222,0.4,limma_2grp(mod_t),0.0094437239977869,-0.0094437239977869,2.15366709823201,2.15366709823201
ABCA13,41.5,0.934024977402018,1,0.00130441338915822,0.0860404612675617,0.0286801537558539,-0.00299012583441149,0.130548590443434,0.0412830891125744,0.333333333333333,0.4,limma_2grp(mod_t),0.00429453922356971,-0.00429453922356971,0.156351832230717,0.156351832230717
ABCA15P,25,0.0531547122572242,0.268718516664731,-0.0421938736782336,0.0508908565867726,0.0169636188622575,-0.00462739654353185,0.02560986390905,0.00809855005195414,0,0.1,limma_2grp(mod_t),-0.0375664771347018,0.0375664771347018,0.0569714350668431,0.0569714350668431
ABCA17P,44.5,0.464734494557262,0.916984008289947,0.083149013298415,0.168792253980675,0.0562640846602248,0.00723525794520531,0.260458007947878,0.0823640539945532,0.666666666666667,0.6,limma_2grp(mod_t),0.0759137553532097,-0.0759137553532097,0.310369455501107,0.310369455501107
ABCA2,19,0.0112955886923185,0.0933396397801218,-0.849842921804755,0.79669880430729,0.26556626810243,0.15914099536016,0.760873371758107,0.240609286572765,0.222222222222222,0.6,limma_2grp(mod_t),-1.00898391716491,1.00898391716491,1.10166114238236,1.10166114238236
ABCA3,12,0.00638914898140062,0.0637763700125395,-0.945327486620549,1.12700609843913,0.37566869947971,0.521190515798294,0.942627575004704,0.298085012229607,0.222222222222222,0.5,limma_2grp(mod_t),-1.46651800241884,1.46651800241884,1.46924793383494,1.46924793383494
ABCA4,52.5,0.807287430885531,1,-0.00381894015986562,0.191095849417984,0.0636986164726614,0.0123970478273735,0.0791919713675898,0.0250427001920423,0.666666666666667,0.5,limma_2grp(mod_t),-0.0162159879872391,0.0162159879872391,0.206855002341896,0.206855002341896
ABCA5,34,0.649850777924399,1,-0.546478595900336,0.568677530731398,0.189559176910466,-0.389799703398912,0.86711685006324,0.274206424371056,0.222222222222222,0.4,limma_2grp(mod_t),-0.156678892501424,0.156678892501424,1.03695986692946,1.03695986692946
ABCA6,44,0.889458334248937,1,-0.571254446111901,1.47421027786289,0.491403425954298,-0.684909672369301,1.98378090398592,0.62732660353433,0.222222222222222,0.5,limma_2grp(mod_t),0.1136552262574,-0.1136552262574,2.47157492671693,2.47157492671693
ABCA7,19,0.0663797394428731,0.312621304528341,-0.105464803512799,0.419245234582843,0.139748411527614,0.275972265621826,0.431222776160492,0.136364615160811,0.222222222222222,0.8,limma_2grp(mod_t),-0.381437069134625,0.381437069134625,0.601431333902703,0.601431333902703
ABCA8,42,0.995649478690683,1,-0.526272573481267,1.14396531245716,0.381321770819054,-0.529955570384795,1.68591474801669,0.533133054460157,0.333333333333333,0.5,limma_2grp(mod_t),0.00368299690352802,-0.00368299690352802,2.03739175753839,2.03739175753839
