scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"MMP14",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",9.34441239462224,0.155114882680003,0.382862220436427,"NO",-2.65124121275051,0.9959901727922,0.999999999998396,"NO",0.506
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"SUGT1P3",3,2,"NO",1,"NO","YES","Fun","NO",NA,"YES","Dys",6.65403607937431,0.15533993889478,0.38330807341237,"NO",-1.27462595871472,0.898779167542804,0.999999999998396,"NO",0.364
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"RGL2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.65081649988235,0.155532320363714,0.383673068158515,"NO",-1.00732405029661,0.843110462021116,0.999999999998396,"NO",0.451
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"NBEA",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",9.33423980242215,0.155634799595196,0.383708460078622,"NO",-1.44776452219408,0.926158540998532,0.999999999998396,"NO",0.367
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"USP45",3,2,"NO",1,"NO","YES","Fun","NO",NA,"YES","Dys",6.64908953395285,0.155635602071524,0.383708460078622,"NO",-1.31609190240921,0.905928400745246,0.999999999998396,"NO",0.367
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"POLD1",3,3,"YES",1,"NO","YES","Dys","YES","Fun","YES","Fun",9.33242039210499,0.155727948348462,0.383826468522959,"NO",-1.50826837077631,0.934257072569419,0.999999999998396,"NO",0.585
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"NHLRC1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.64456385410775,0.155906557683926,0.384156963522159,"NO",-1.19122478779565,0.883217324503728,0.999999999998396,"NO",0.471
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"KPNB1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.63965902908631,0.156200697322805,0.384771857607332,"NO",-1.3161762171982,0.905942547911196,0.999999999998396,"NO",0.484
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"MARCHF5",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.63269030969371,0.156619475325975,0.385693336925752,"NO",-0.0535030763191512,0.521334460193089,0.999999999998396,"NO",0.322
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"ATP2B1",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",9.30971219499891,0.156894625206022,0.386260690699789,"NO",-2.55255073194448,0.99465313326483,0.999999999998396,"NO",0.437
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"TBC1D2B",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",9.30208750883409,0.157288055975857,0.387039372820112,"NO",-4.96741359700849,0.999999660741132,0.999999999998396,"NO",0.648
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"LMO2",3,2,"NO",1,"NO","YES","Fun","NO",NA,"YES","Dys",6.62139168995399,0.157300623534608,0.387039372820112,"NO",-1.26541044953941,0.897137884365692,0.999999999998396,"NO",0.362
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"LINC03124",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.61894353967563,0.157448567054006,0.387292954706105,"NO",-0.221664465331662,0.587712452749722,0.999999999998396,"NO",0.347
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"CPE",3,2,"NO",1,"NO","YES","Fun","NO",NA,"YES","Dys",6.61487540463494,0.15769468708241,0.387787818419525,"NO",-1.67957491369959,0.953479974007897,0.999999999998396,"NO",0.396
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"NHERF1",3,3,"YES",1,"NO","YES","Dys","YES","Fun","YES","Fun",9.29240218933362,0.157789048836846,0.387909316926823,"NO",-0.383664709666372,0.649386513951497,0.999999999998396,"NO",0.453
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"SLC37A2",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",9.28935242613297,0.157947090366112,0.388150970011668,"NO",-2.15263737090008,0.984326405443795,0.999999999998396,"NO",0.435
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"BEND3P3",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",9.28876957541161,0.1579773098483,0.388150970011668,"NO",-2.06600337100566,0.980585919356467,0.999999999998396,"NO",0.405
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"EFNB2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.59915299852636,0.15864917359359,0.389690782504722,"NO",-0.649779928122417,0.742082806977192,0.999999999998396,"NO",0.405
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"BSPRY",3,3,"YES",1,"NO","YES","Dys","YES","Fun","YES","Fun",9.27356930298945,0.158767181807307,0.389869667562678,"NO",0.294703314401906,0.384110265522445,0.999999999998396,"NO",0.351
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"ERLIN2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.5946622596901,0.158922762167791,0.390049320501212,"NO",-0.312182706368483,0.622549162933716,0.999999999998396,"NO",0.359
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"B4GALT1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.59453130995002,0.158930746422791,0.390049320501212,"NO",-0.814532512096243,0.792330022643712,0.999999999998396,"NO",0.426
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"B4GAT1-DT",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.59283239050646,0.159034365797532,0.390192647843874,"NO",-0.134706328236287,0.553577965205083,0.999999999998396,"NO",0.333
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"LRP6",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.5905164924195,0.15917571432669,0.390428436306142,"NO",-0.388390423098025,0.651136434829447,0.999999999998396,"NO",0.37
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"GINM1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.58062925095554,0.159780456008522,0.391694103496936,"NO",-0.358439608451308,0.639992822602553,0.999999999998396,"NO",0.365
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"TUT7",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.58059579230316,0.159782506004081,0.391694103496936,"NO",-1.011165289827,0.844031337167585,0.999999999998396,"NO",0.448
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"HNRNPA1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.57905570971887,0.15987689196628,0.391786942921081,"NO",-1.07603824144715,0.85904492300977,0.999999999998396,"NO",0.456
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"GOLT1B",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.57849636396857,0.159911184722221,0.391786942921081,"NO",-1.01539838509212,0.845042018724731,0.999999999998396,"NO",0.449
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"QSER1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.57419420176743,0.160175167865172,0.392322317203681,"NO",-0.92427113049669,0.822327415157502,0.999999999998396,"NO",0.438
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"LCE1B",3,2,"NO",1,"NO","YES","Fun","NO",NA,"YES","Dys",6.57141785508434,0.160345735976052,0.392523851636391,"NO",-1.18291688090584,0.881578954644553,0.999999999998396,"NO",0.353
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"MSRB3",3,3,"YES",1,"NO","YES","Fun","YES","Fun","YES","Dys",9.24282548078356,0.160375232404497,0.392523851636391,"NO",-2.40634213067496,0.991943416715021,0.999999999998396,"NO",0.449
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"TMF1",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.57063411208856,0.160393915965919,0.392523851636391,"NO",-1.15770334384375,0.876507440541994,0.999999999998396,"NO",0.465
"ALL3_NKI.NEO.TNBCCL","Dys","Fun_only",0.3,"XYLT2",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.56582065369801,0.160690107742391,0.393137210011084,"NO",-1.66040130346118,0.951583125947908,0.999999999998396,"NO",0.515
"ALL3_NKI.NEO.TNBCCL","Dys","none",0.3,"AGO3",3,2,"NO",1,"NO","NO",NA,"YES","Fun","YES","Dys",6.56472824791364,0.160757396987257,0.393190356746893,"NO",-0.244607925247723,0.596619986503097,0.999999999998396,"NO",0.348
