gene,signature,meta_scope_used,rho_threshold,k_datasets,n_scope_datasets,k_concordant,direction_concordant,fisher_padj,stouffer_padj,mean_abs_rrb,r_rb,source_p_adjust,passes_fisher,passes_stouffer,passes_k_mode,passes_effect_floor,selected,selection_source
RGS14,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.103495085026701,0.999999999998396,0.564,0.564,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
VMA21,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.103562520544675,0.999999999998396,0.451,0.451,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DHRS13,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.103675259030927,0.971505139490971,0.374,0.374,0.971505139490971,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EFNB3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.103728653033724,0.999999999998396,0.469,0.469,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RGMB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.103728653033724,0.999999999998396,0.551,0.551,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SNORA38B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.103728653033724,0.273990866788632,0.343,0.343,0.273990866788632,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LONP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.103990670459824,0.999999999998396,0.432,0.432,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KRTCAP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104006497032628,0.999999999998396,0.484,0.484,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SLC25A11,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104006497032628,0.999999999998396,0.589,0.589,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TRAPPC9,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104006497032628,0.999999999998396,0.582,0.582,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ERCC1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104059618698364,0.999999999998396,0.638,0.638,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EMP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104059618698364,0.999999999998396,0.406,0.406,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
REEP3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104238138454002,0.999999999998396,0.467,0.467,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HSPBP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104238138454002,0.999999999998396,0.553,0.553,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LARP4B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104405268384848,0.999999999998396,0.63,0.63,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
UROS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104581735992962,0.999999999998396,0.554,0.554,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SORBS2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.104643222910113,0.999999999998396,0.414,0.414,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PHKB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.105186048580594,0.999999999998396,0.529,0.529,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZFPL1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.105509108155662,0.999999999998396,0.595,0.595,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PPP2CB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.105509108155662,0.999999999998396,0.484,0.484,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF322,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.105750801997854,0.999999999998396,0.497,0.497,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ADGRG6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.106234379456295,0.999999999998396,0.555,0.555,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PSMC5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.106234379456295,0.999999999998396,0.485,0.485,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MBTPS1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.106248953821837,0.999999999998396,0.649,0.649,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DIPK2A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.106360419010417,0.999999999998396,0.442,0.442,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LGALS14,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.10661967498027,0.257580257540885,0.304,0.304,0.257580257540885,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WDR54,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.106699208975538,0.999999999998396,0.386,0.386,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GBE1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.106946367498604,0.999999999998396,0.491,0.491,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SNORA53,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.106946367498604,0.999999999998396,0.454,0.454,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HDGFL3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.106971523116343,0.999999999998396,0.404,0.404,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SLC33A2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.107365477724845,0.931315564438286,0.388,0.388,0.931315564438286,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SERPINE1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.107442086172095,0.999999999998396,0.489,0.489,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CSNK2B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.108103672950604,0.999999999998396,0.589,0.589,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LPGAT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.108405310664938,0.999999999998396,0.405,0.405,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SLC1A1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.10867868700898,0.999999999998396,0.546,0.546,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PLPP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.108805576778779,0.85067678002824,0.366,0.366,0.85067678002824,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TANC2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.108842786205359,0.999999999998396,0.447,0.447,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
APBB2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.109359205214525,0.999999999998396,0.495,0.495,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MTA2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.109858714728529,0.999999999998396,0.596,0.596,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TYMS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.110696316365988,0.999999999998396,0.49,0.49,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MCM3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.110794687972818,0.999999999998396,0.471,0.471,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PRRC1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.111199405917396,0.999999999998396,0.596,0.596,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WRAP73,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.1116941652803,0.999999999998396,0.547,0.547,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
C6ORF136,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.111784032188634,0.999999999998396,0.528,0.528,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRPL18,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.111784458161238,0.999999999998396,0.455,0.455,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CNTNAP3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.111790054406326,0.999999999998396,0.531,0.531,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PPIP5K2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112002316940957,0.999999999998396,0.427,0.427,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HROB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112079244568024,0.999999999998396,0.495,0.495,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
JTB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112087671550557,0.999999999998396,0.453,0.453,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LRRC20,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112382078759415,0.999999999998396,0.532,0.532,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SARS2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112397776686855,0.999999999998396,0.476,0.476,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LY6E,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.999999999998396,0.411,0.411,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ACVR1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.112595099666569,0.999999999998396,0.505,0.505,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ESCO2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.715388678324799,0.396,0.396,0.715388678324799,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TSG101,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.999999999998396,0.411,0.411,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MANEA,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.999999999998396,0.428,0.428,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ELP6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.999999999998396,0.53,0.53,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PHF5A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.618101905342844,0.371,0.371,0.618101905342844,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SLC10A7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.999999999998396,0.466,0.466,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CDCP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.999999999998396,0.502,0.502,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PIGP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112595099666569,0.999999999998396,0.467,0.467,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CLBA1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112813428598679,0.999999999998396,0.406,0.406,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WDR41,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112813428598679,0.999999999998396,0.405,0.405,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NUP85,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.112813428598679,0.999999999998396,0.454,0.454,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PDE8A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.11288509816444,0.999999999998396,0.564,0.564,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CASK,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.1130756587187,0.999999999998396,0.523,0.523,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BUD23,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.1130756587187,0.999999999998396,0.579,0.579,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LYPD6B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.113262426763875,0.999999999998396,0.434,0.434,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RNF214,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.113608436710642,0.999999999998396,0.644,0.644,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DYNLT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.113608436710642,0.868028718611817,0.429,0.429,0.868028718611817,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PNMA1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.114009011171415,0.999999999998396,0.583,0.583,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MIF4GD,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.114488537165262,0.999999999998396,0.553,0.553,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DOCK6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.114894521855401,0.999999999998396,0.596,0.596,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CTSV,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.115552406046243,0.999999999998396,0.459,0.459,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MICAL2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.115887568167642,0.999999999998396,0.601,0.601,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MCM7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.115939801055068,0.999999999998396,0.483,0.483,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPS19BP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116004491309675,0.935553039688594,0.442,0.442,0.935553039688594,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ARPC4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116004491309675,0.999999999998396,0.644,0.644,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CLASP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116004491309675,0.999999999998396,0.473,0.473,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
UCKL1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116004491309675,0.999999999998396,0.411,0.411,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MGAT4A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116004491309675,0.999999999998396,0.517,0.517,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PFKP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116144100309207,0.999999999998396,0.518,0.518,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ERO1A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.11619274186877,0.999999999998396,0.443,0.443,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KLF6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.116199409158541,0.999999999998396,0.545,0.545,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CKB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.116199409158541,0.999999999998396,0.4,0.4,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
STK17B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116389779355203,0.999999999998396,0.596,0.596,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZFP64,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116464963648475,0.999999999998396,0.601,0.601,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PHF8,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116514176959372,0.999999999998396,0.624,0.624,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NOP14,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116652410408596,0.999999999998396,0.494,0.494,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FAM13A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116887715101628,0.999999999998396,0.517,0.517,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FCHO2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.116951133762253,0.999999999998396,0.605,0.605,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HIVEP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.117352467658438,0.999999999998396,0.552,0.552,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DNAJC9,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.117417913937643,0.999999999998396,0.454,0.454,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PPP1R14D,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.117417913937643,0.660975009180637,0.376,0.376,0.660975009180637,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
JPT2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.117472438522369,0.999999999998396,0.404,0.404,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
AIF1L,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.117667942000923,0.999999999998396,0.48,0.48,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MAD2L2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.11781582710109,0.999999999998396,0.516,0.516,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MAGOH,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.117959126260116,0.861385443991168,0.422,0.422,0.861385443991168,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
VLDLR,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.117959126260116,0.999999999998396,0.532,0.532,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CDS2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.118159531611933,0.999999999998396,0.474,0.474,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DPP3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.118761623593064,0.999999999998396,0.469,0.469,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TMEM54,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.118818965353607,0.999999999998396,0.45,0.45,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NELFB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.118818965353607,0.999999999998396,0.47,0.47,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ABT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.119296888657649,0.899998438974906,0.364,0.364,0.899998438974906,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PTPN11,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.119432944243753,0.999999999998396,0.526,0.526,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PDXK,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.119667658672016,0.999999999998396,0.598,0.598,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
UHRF1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.119687191920621,0.999999999998396,0.507,0.507,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MIEN1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.119778972378008,0.642916414057102,0.367,0.367,0.642916414057102,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FDFT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.120260126511762,0.903711731446155,0.365,0.365,0.903711731446155,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SNRNP40,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.120861115096272,0.999999999998396,0.447,0.447,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SGO1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.120861115096272,0.999999999998396,0.477,0.477,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TRIB2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.120937496134761,0.999999999998396,0.622,0.622,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MLLT10,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.120949219075106,0.999999999998396,0.507,0.507,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ANKRD13D,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.12127717591271,0.999999999998396,0.601,0.601,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CCNE2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.12127717591271,0.765093631839408,0.396,0.396,0.765093631839408,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FDXACB1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.12127717591271,0.999999999998396,0.429,0.429,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RAP1B,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.121619143945426,0.999999999998396,0.396,0.396,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NR2F6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.121619143945426,0.999999999998396,0.487,0.487,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
POLR2E,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.121780096835117,0.999999999998396,0.586,0.586,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PUM2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.122558420012668,0.999999999998396,0.438,0.438,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
