gene,n_input_columns,method,cohort
SPOCK3,1,max_variance,SCANB
SPON1,1,max_variance,SCANB
SPON2,1,max_variance,SCANB
SPOP,1,max_variance,SCANB
SPOPL,1,max_variance,SCANB
SPOUT1,1,max_variance,SCANB
SPP1,1,max_variance,SCANB
SPP2,1,max_variance,SCANB
SPPL2A,1,max_variance,SCANB
SPPL2B,1,max_variance,SCANB
SPPL2C,1,max_variance,SCANB
SPPL3,1,max_variance,SCANB
SPR,1,max_variance,SCANB
SPRED1,1,max_variance,SCANB
SPRED2,1,max_variance,SCANB
SPRED3,1,max_variance,SCANB
SPRN,1,max_variance,SCANB
SPRR1A,1,max_variance,SCANB
SPRR1B,1,max_variance,SCANB
SPRR2A,1,max_variance,SCANB
SPRR2B,1,max_variance,SCANB
SPRR2D,1,max_variance,SCANB
SPRR2E,1,max_variance,SCANB
SPRR2F,1,max_variance,SCANB
SPRR2G,1,max_variance,SCANB
SPRR3,1,max_variance,SCANB
SPRR4,1,max_variance,SCANB
SPRR5,1,max_variance,SCANB
SPRTN,1,max_variance,SCANB
SPRY1,1,max_variance,SCANB
SPRY2,1,max_variance,SCANB
SPRY3,1,max_variance,SCANB
SPRY3_1,1,max_variance,SCANB
SPRY4,1,max_variance,SCANB
SPRYD3,1,max_variance,SCANB
SPRYD4,1,max_variance,SCANB
SPRYD7,1,max_variance,SCANB
SPSB1,1,max_variance,SCANB
SPSB2,1,max_variance,SCANB
SPSB3,1,max_variance,SCANB
SPSB4,1,max_variance,SCANB
SPTA1,1,max_variance,SCANB
SPTAN1,1,max_variance,SCANB
SPTB,1,max_variance,SCANB
SPTBN1,1,max_variance,SCANB
SPTBN2,1,max_variance,SCANB
SPTBN4,1,max_variance,SCANB
SPTBN5,1,max_variance,SCANB
SPTLC1,1,max_variance,SCANB
SPTLC2,1,max_variance,SCANB
SPTLC3,1,max_variance,SCANB
SPTSSA,1,max_variance,SCANB
SPTSSB,1,max_variance,SCANB
SPTY2D1,1,max_variance,SCANB
SPTY2D1-AS1,1,max_variance,SCANB
SPX,1,max_variance,SCANB
SPZ1,1,max_variance,SCANB
SQLE,1,max_variance,SCANB
SQOR,1,max_variance,SCANB
SQSTM1,1,max_variance,SCANB
SRA1,1,max_variance,SCANB
SRBD1,1,max_variance,SCANB
SRC,1,max_variance,SCANB
SRCAP,1,max_variance,SCANB
SRCIN1,1,max_variance,SCANB
SRD5A1,1,max_variance,SCANB
SRD5A2,1,max_variance,SCANB
SRD5A3,1,max_variance,SCANB
SREBF1,1,max_variance,SCANB
SREBF2,1,max_variance,SCANB
SREK1,1,max_variance,SCANB
SREK1IP1,1,max_variance,SCANB
SRF,1,max_variance,SCANB
SRFBP1,1,max_variance,SCANB
SRGAP1,1,max_variance,SCANB
SRGAP2,1,max_variance,SCANB
SRGAP2B,1,max_variance,SCANB
SRGAP2C,1,max_variance,SCANB
SRGAP3,1,max_variance,SCANB
SRGN,1,max_variance,SCANB
SRI,1,max_variance,SCANB
SRL,1,max_variance,SCANB
SRM,1,max_variance,SCANB
SRMS,1,max_variance,SCANB
SRP14,1,max_variance,SCANB
SRP19,1,max_variance,SCANB
SRP54,1,max_variance,SCANB
SRP68,1,max_variance,SCANB
SRP72,1,max_variance,SCANB
SRP9,1,max_variance,SCANB
SRPK1,1,max_variance,SCANB
SRPK2,1,max_variance,SCANB
SRPK3,1,max_variance,SCANB
SRPRA,1,max_variance,SCANB
SRPRB,1,max_variance,SCANB
SRPX,1,max_variance,SCANB
SRPX2,1,max_variance,SCANB
SRR,1,max_variance,SCANB
SRRD,1,max_variance,SCANB
SRRM1,1,max_variance,SCANB
SRRM2,1,max_variance,SCANB
SRRM3,1,max_variance,SCANB
SRRM4,1,max_variance,SCANB
SRRM5,1,max_variance,SCANB
SRRT,1,max_variance,SCANB
SRSF1,1,max_variance,SCANB
SRSF10,1,max_variance,SCANB
SRSF11,1,max_variance,SCANB
SRSF12,1,max_variance,SCANB
SRSF2,1,max_variance,SCANB
SRSF3,1,max_variance,SCANB
SRSF4,1,max_variance,SCANB
SRSF5,1,max_variance,SCANB
SRSF6,1,max_variance,SCANB
SRSF7,1,max_variance,SCANB
SRSF8,1,max_variance,SCANB
SRSF9,1,max_variance,SCANB
SRXN1,1,max_variance,SCANB
SRY,1,max_variance,SCANB
SS18,1,max_variance,SCANB
SS18L1,1,max_variance,SCANB
SS18L2,1,max_variance,SCANB
SSB,1,max_variance,SCANB
SSBP1,1,max_variance,SCANB
SSBP2,1,max_variance,SCANB
SSBP3,1,max_variance,SCANB
SSBP4,1,max_variance,SCANB
SSC4D,1,max_variance,SCANB
SSC5D,1,max_variance,SCANB
SSFA2,1,max_variance,SCANB
SSH1,1,max_variance,SCANB
SSH2,1,max_variance,SCANB
SSH3,1,max_variance,SCANB
SSMEM1,1,max_variance,SCANB
SSNA1,1,max_variance,SCANB
SSPN,1,max_variance,SCANB
SSPO,1,max_variance,SCANB
SSR1,1,max_variance,SCANB
SSR2,1,max_variance,SCANB
SSR3,1,max_variance,SCANB
SSR4,1,max_variance,SCANB
SSRP1,1,max_variance,SCANB
SSSCA1,1,max_variance,SCANB
SST,1,max_variance,SCANB
SSTR1,1,max_variance,SCANB
SSTR2,1,max_variance,SCANB
SSTR3,1,max_variance,SCANB
SSTR4,1,max_variance,SCANB
SSTR5,1,max_variance,SCANB
SSU72,1,max_variance,SCANB
SSU72P8,1,max_variance,SCANB
SSUH2,1,max_variance,SCANB
SSX1,1,max_variance,SCANB
SSX2,1,max_variance,SCANB
SSX2B,1,max_variance,SCANB
SSX2IP,1,max_variance,SCANB
SSX3,1,max_variance,SCANB
SSX4,1,max_variance,SCANB
SSX4B,1,max_variance,SCANB
SSX5,1,max_variance,SCANB
SSX7,1,max_variance,SCANB
ST13,1,max_variance,SCANB
ST14,1,max_variance,SCANB
ST18,1,max_variance,SCANB
ST20,1,max_variance,SCANB
ST20-MTHFS,1,max_variance,SCANB
ST3GAL1,1,max_variance,SCANB
ST3GAL2,1,max_variance,SCANB
ST3GAL3,1,max_variance,SCANB
ST3GAL4,1,max_variance,SCANB
ST3GAL5,1,max_variance,SCANB
ST3GAL6,1,max_variance,SCANB
ST5,1,max_variance,SCANB
ST6GAL1,1,max_variance,SCANB
ST6GAL2,1,max_variance,SCANB
ST6GALNAC1,1,max_variance,SCANB
ST6GALNAC2,1,max_variance,SCANB
ST6GALNAC3,1,max_variance,SCANB
ST6GALNAC4,1,max_variance,SCANB
ST6GALNAC5,1,max_variance,SCANB
ST6GALNAC6,1,max_variance,SCANB
ST7,1,max_variance,SCANB
ST7L,1,max_variance,SCANB
ST8SIA1,1,max_variance,SCANB
ST8SIA2,1,max_variance,SCANB
ST8SIA3,1,max_variance,SCANB
ST8SIA4,1,max_variance,SCANB
ST8SIA5,1,max_variance,SCANB
ST8SIA6,1,max_variance,SCANB
STAB1,1,max_variance,SCANB
STAB2,1,max_variance,SCANB
STAC,1,max_variance,SCANB
STAC2,1,max_variance,SCANB
STAC3,1,max_variance,SCANB
STAG1,1,max_variance,SCANB
STAG2,1,max_variance,SCANB
STAG3,1,max_variance,SCANB
STAM,1,max_variance,SCANB
STAM2,1,max_variance,SCANB
STAMBP,1,max_variance,SCANB
STAMBPL1,1,max_variance,SCANB
STAP1,1,max_variance,SCANB
STAP2,1,max_variance,SCANB
STAR,1,max_variance,SCANB
STARD10,1,max_variance,SCANB
STARD13,1,max_variance,SCANB
STARD3,1,max_variance,SCANB
STARD3NL,1,max_variance,SCANB
STARD4,1,max_variance,SCANB
STARD5,1,max_variance,SCANB
STARD6,1,max_variance,SCANB
STARD7,1,max_variance,SCANB
STARD8,1,max_variance,SCANB
STARD9,1,max_variance,SCANB
STAT1,1,max_variance,SCANB
STAT2,1,max_variance,SCANB
STAT3,1,max_variance,SCANB
STAT4,1,max_variance,SCANB
STAT5A,1,max_variance,SCANB
STAT5B,1,max_variance,SCANB
STAT6,1,max_variance,SCANB
STATH,1,max_variance,SCANB
STAU1,1,max_variance,SCANB
STAU2,1,max_variance,SCANB
STBD1,1,max_variance,SCANB
STC1,1,max_variance,SCANB
STC2,1,max_variance,SCANB
STEAP1,1,max_variance,SCANB
STEAP1B,1,max_variance,SCANB
STEAP2,1,max_variance,SCANB
STEAP3,1,max_variance,SCANB
STEAP4,1,max_variance,SCANB
STH,1,max_variance,SCANB
STIL,1,max_variance,SCANB
STIM1,1,max_variance,SCANB
STIM2,1,max_variance,SCANB
STIP1,1,max_variance,SCANB
STK10,1,max_variance,SCANB
STK11,1,max_variance,SCANB
STK11IP,1,max_variance,SCANB
STK16,1,max_variance,SCANB
STK17A,1,max_variance,SCANB
STK17B,1,max_variance,SCANB
STK19,1,max_variance,SCANB
STK24,1,max_variance,SCANB
STK25,1,max_variance,SCANB
STK26,1,max_variance,SCANB
STK3,1,max_variance,SCANB
STK31,1,max_variance,SCANB
STK32A,1,max_variance,SCANB
STK32B,1,max_variance,SCANB
STK32C,1,max_variance,SCANB
STK33,1,max_variance,SCANB
STK35,1,max_variance,SCANB
STK36,1,max_variance,SCANB
STK38,1,max_variance,SCANB
STK38L,1,max_variance,SCANB
STK39,1,max_variance,SCANB
STK4,1,max_variance,SCANB
STK40,1,max_variance,SCANB
STKLD1,1,max_variance,SCANB
STMN1,1,max_variance,SCANB
STMN2,1,max_variance,SCANB
STMN3,1,max_variance,SCANB
STMN4,1,max_variance,SCANB
STMND1,1,max_variance,SCANB
STN1,1,max_variance,SCANB
STOM,1,max_variance,SCANB
STOML1,1,max_variance,SCANB
STOML2,1,max_variance,SCANB
STOML3,1,max_variance,SCANB
STON1,1,max_variance,SCANB
STON1-GTF2A1L,1,max_variance,SCANB
STON2,1,max_variance,SCANB
STOX1,1,max_variance,SCANB
STOX2,1,max_variance,SCANB
STPG1,1,max_variance,SCANB
STPG2,1,max_variance,SCANB
STPG3,1,max_variance,SCANB
STPG4,1,max_variance,SCANB
STPG4_1,1,max_variance,SCANB
STRA6,1,max_variance,SCANB
STRA8,1,max_variance,SCANB
STRADA,1,max_variance,SCANB
STRADB,1,max_variance,SCANB
STRAP,1,max_variance,SCANB
STRBP,1,max_variance,SCANB
STRC,1,max_variance,SCANB
STRIP1,1,max_variance,SCANB
STRIP2,1,max_variance,SCANB
STRN,1,max_variance,SCANB
STRN3,1,max_variance,SCANB
STRN4,1,max_variance,SCANB
STS,1,max_variance,SCANB
STT3A,1,max_variance,SCANB
STT3B,1,max_variance,SCANB
STUB1,1,max_variance,SCANB
STUM,1,max_variance,SCANB
STX10,1,max_variance,SCANB
STX11,1,max_variance,SCANB
STX12,1,max_variance,SCANB
STX16,1,max_variance,SCANB
STX17,1,max_variance,SCANB
STX18,1,max_variance,SCANB
STX19,1,max_variance,SCANB
STX1A,1,max_variance,SCANB
STX1B,1,max_variance,SCANB
STX2,1,max_variance,SCANB
STX3,1,max_variance,SCANB
STX4,1,max_variance,SCANB
STX5,1,max_variance,SCANB
STX6,1,max_variance,SCANB
STX7,1,max_variance,SCANB
STX8,1,max_variance,SCANB
STXBP1,1,max_variance,SCANB
STXBP2,1,max_variance,SCANB
STXBP3,1,max_variance,SCANB
STXBP4,1,max_variance,SCANB
STXBP5,1,max_variance,SCANB
STXBP5L,1,max_variance,SCANB
STXBP6,1,max_variance,SCANB
STYK1,1,max_variance,SCANB
STYX,1,max_variance,SCANB
STYXL1,1,max_variance,SCANB
SUB1,1,max_variance,SCANB
SUCLA2,1,max_variance,SCANB
SUCLG1,1,max_variance,SCANB
SUCLG2,1,max_variance,SCANB
SUCNR1,1,max_variance,SCANB
SUCO,1,max_variance,SCANB
SUDS3,1,max_variance,SCANB
SUFU,1,max_variance,SCANB
SUGCT,1,max_variance,SCANB
SUGP1,1,max_variance,SCANB
SUGP2,1,max_variance,SCANB
SUGT1,1,max_variance,SCANB
SULF1,1,max_variance,SCANB
SULF2,1,max_variance,SCANB
SULT1A1,1,max_variance,SCANB
SULT1A2,1,max_variance,SCANB
SULT1A3,1,max_variance,SCANB
SULT1A4,1,max_variance,SCANB
SULT1B1,1,max_variance,SCANB
SULT1C2,1,max_variance,SCANB
SULT1C3,1,max_variance,SCANB
SULT1C4,1,max_variance,SCANB
SULT1E1,1,max_variance,SCANB
SULT2A1,1,max_variance,SCANB
SULT2B1,1,max_variance,SCANB
SULT4A1,1,max_variance,SCANB
SULT6B1,1,max_variance,SCANB
SUMF1,1,max_variance,SCANB
SUMF2,1,max_variance,SCANB
SUMO1,1,max_variance,SCANB
SUMO2,1,max_variance,SCANB
SUMO3,1,max_variance,SCANB
SUMO4,1,max_variance,SCANB
SUN1,1,max_variance,SCANB
SUN2,1,max_variance,SCANB
SUN3,1,max_variance,SCANB
SUN5,1,max_variance,SCANB
SUOX,1,max_variance,SCANB
SUPT16H,1,max_variance,SCANB
SUPT20H,1,max_variance,SCANB
SUPT3H,1,max_variance,SCANB
SUPT4H1,1,max_variance,SCANB
SUPT5H,1,max_variance,SCANB
SUPT6H,1,max_variance,SCANB
SUPT7L,1,max_variance,SCANB
SUPV3L1,1,max_variance,SCANB
SURF1,1,max_variance,SCANB
SURF2,1,max_variance,SCANB
SURF4,1,max_variance,SCANB
SURF6,1,max_variance,SCANB
SUSD1,1,max_variance,SCANB
SUSD2,1,max_variance,SCANB
SUSD3,1,max_variance,SCANB
SUSD4,1,max_variance,SCANB
SUSD5,1,max_variance,SCANB
SUSD6,1,max_variance,SCANB
SUV39H1,1,max_variance,SCANB
SUV39H2,1,max_variance,SCANB
SUZ12,1,max_variance,SCANB
SV2A,1,max_variance,SCANB
SV2B,1,max_variance,SCANB
SV2C,1,max_variance,SCANB
SVBP,1,max_variance,SCANB
SVEP1,1,max_variance,SCANB
SVIL,1,max_variance,SCANB
SVIP,1,max_variance,SCANB
SVOP,1,max_variance,SCANB
SVOPL,1,max_variance,SCANB
SWAP70,1,max_variance,SCANB
SWI5,1,max_variance,SCANB
SWSAP1,1,max_variance,SCANB
SWT1,1,max_variance,SCANB
SYAP1,1,max_variance,SCANB
SYBU,1,max_variance,SCANB
SYCE1,1,max_variance,SCANB
SYCE1L,1,max_variance,SCANB
SYCE2,1,max_variance,SCANB
SYCE3,1,max_variance,SCANB
SYCN,1,max_variance,SCANB
SYCP1,1,max_variance,SCANB
SYCP2,1,max_variance,SCANB
SYCP2L,1,max_variance,SCANB
SYCP3,1,max_variance,SCANB
SYDE1,1,max_variance,SCANB
SYDE2,1,max_variance,SCANB
SYF2,1,max_variance,SCANB
SYK,1,max_variance,SCANB
SYMPK,1,max_variance,SCANB
SYN1,1,max_variance,SCANB
SYN2,1,max_variance,SCANB
SYN3,1,max_variance,SCANB
SYNC,1,max_variance,SCANB
SYNCRIP,1,max_variance,SCANB
SYNDIG1,1,max_variance,SCANB
SYNDIG1L,1,max_variance,SCANB
SYNE1,1,max_variance,SCANB
SYNE2,1,max_variance,SCANB
SYNE3,1,max_variance,SCANB
SYNE4,1,max_variance,SCANB
SYNGAP1,1,max_variance,SCANB
SYNGR1,1,max_variance,SCANB
SYNGR2,1,max_variance,SCANB
SYNGR3,1,max_variance,SCANB
SYNGR4,1,max_variance,SCANB
SYNJ1,1,max_variance,SCANB
SYNJ2,1,max_variance,SCANB
SYNJ2BP,1,max_variance,SCANB
SYNJ2BP-COX16,1,max_variance,SCANB
SYNM,1,max_variance,SCANB
SYNPO,1,max_variance,SCANB
SYNPO2,1,max_variance,SCANB
SYNPO2L,1,max_variance,SCANB
SYNPR,1,max_variance,SCANB
SYNRG,1,max_variance,SCANB
SYP,1,max_variance,SCANB
SYPL1,1,max_variance,SCANB
SYPL2,1,max_variance,SCANB
SYS1,1,max_variance,SCANB
SYT1,1,max_variance,SCANB
SYT10,1,max_variance,SCANB
SYT11,1,max_variance,SCANB
SYT12,1,max_variance,SCANB
SYT13,1,max_variance,SCANB
SYT14,1,max_variance,SCANB
SYT15,1,max_variance,SCANB
SYT16,1,max_variance,SCANB
SYT17,1,max_variance,SCANB
SYT2,1,max_variance,SCANB
SYT3,1,max_variance,SCANB
SYT4,1,max_variance,SCANB
SYT5,1,max_variance,SCANB
SYT6,1,max_variance,SCANB
SYT7,1,max_variance,SCANB
SYT8,1,max_variance,SCANB
SYT9,1,max_variance,SCANB
SYTL1,1,max_variance,SCANB
SYTL2,1,max_variance,SCANB
SYTL3,1,max_variance,SCANB
SYTL4,1,max_variance,SCANB
SYTL5,1,max_variance,SCANB
SYVN1,1,max_variance,SCANB
SZRD1,1,max_variance,SCANB
SZT2,1,max_variance,SCANB
T,1,max_variance,SCANB
TAAR1,1,max_variance,SCANB
TAAR2,1,max_variance,SCANB
TAAR5,1,max_variance,SCANB
TAAR6,1,max_variance,SCANB
TAAR8,1,max_variance,SCANB
TAAR9,1,max_variance,SCANB
TAB1,1,max_variance,SCANB
TAB2,1,max_variance,SCANB
TAB3,1,max_variance,SCANB
TAC1,1,max_variance,SCANB
TAC3,1,max_variance,SCANB
TAC4,1,max_variance,SCANB
TACC1,1,max_variance,SCANB
TACC2,1,max_variance,SCANB
TACC3,1,max_variance,SCANB
TACO1,1,max_variance,SCANB
TACR1,1,max_variance,SCANB
TACR2,1,max_variance,SCANB
TACR3,1,max_variance,SCANB
TACSTD2,1,max_variance,SCANB
TADA1,1,max_variance,SCANB
TADA2A,1,max_variance,SCANB
TADA2B,1,max_variance,SCANB
TADA3,1,max_variance,SCANB
TAF1,1,max_variance,SCANB
TAF10,1,max_variance,SCANB
TAF11,1,max_variance,SCANB
TAF12,1,max_variance,SCANB
TAF13,1,max_variance,SCANB
TAF15,1,max_variance,SCANB
TAF1A,1,max_variance,SCANB
TAF1B,1,max_variance,SCANB
TAF1C,1,max_variance,SCANB
TAF1D,1,max_variance,SCANB
TAF1L,1,max_variance,SCANB
TAF2,1,max_variance,SCANB
TAF3,1,max_variance,SCANB
TAF4,1,max_variance,SCANB
TAF4B,1,max_variance,SCANB
TAF5,1,max_variance,SCANB
TAF5L,1,max_variance,SCANB
TAF6,1,max_variance,SCANB
TAF6L,1,max_variance,SCANB
TAF7,1,max_variance,SCANB
TAF7L,1,max_variance,SCANB
TAF8,1,max_variance,SCANB
TAF9,1,max_variance,SCANB
TAF9B,1,max_variance,SCANB
TAGAP,1,max_variance,SCANB
TAGLN,1,max_variance,SCANB
TAGLN2,1,max_variance,SCANB
TAGLN3,1,max_variance,SCANB
TAL1,1,max_variance,SCANB
TAL2,1,max_variance,SCANB
TALDO1,1,max_variance,SCANB
TAMM41,1,max_variance,SCANB
TANC1,1,max_variance,SCANB
TANC2,1,max_variance,SCANB
TANGO2,1,max_variance,SCANB
TANGO6,1,max_variance,SCANB
TANK,1,max_variance,SCANB
TAOK1,1,max_variance,SCANB
TAOK2,1,max_variance,SCANB
TAOK3,1,max_variance,SCANB
TAP1,1,max_variance,SCANB
TAP2,1,max_variance,SCANB
TAPBP,1,max_variance,SCANB
TAPBPL,1,max_variance,SCANB
TAPT1,1,max_variance,SCANB
TARBP1,1,max_variance,SCANB
TARBP2,1,max_variance,SCANB
TARDBP,1,max_variance,SCANB
TARM1,1,max_variance,SCANB
TARS,1,max_variance,SCANB
TARS2,1,max_variance,SCANB
TARSL2,1,max_variance,SCANB
TAS1R1,1,max_variance,SCANB
TAS1R2,1,max_variance,SCANB
TAS1R3,1,max_variance,SCANB
TAS2R1,1,max_variance,SCANB
TAS2R10,1,max_variance,SCANB
TAS2R13,1,max_variance,SCANB
TAS2R14,1,max_variance,SCANB
TAS2R16,1,max_variance,SCANB
TAS2R19,1,max_variance,SCANB
TAS2R20,1,max_variance,SCANB
TAS2R3,1,max_variance,SCANB
TAS2R30,1,max_variance,SCANB
TAS2R31,1,max_variance,SCANB
TAS2R38,1,max_variance,SCANB
TAS2R39,1,max_variance,SCANB
TAS2R4,1,max_variance,SCANB
TAS2R40,1,max_variance,SCANB
TAS2R41,1,max_variance,SCANB
TAS2R42,1,max_variance,SCANB
TAS2R43,1,max_variance,SCANB
TAS2R46,1,max_variance,SCANB
TAS2R5,1,max_variance,SCANB
TAS2R50,1,max_variance,SCANB
TAS2R60,1,max_variance,SCANB
TAS2R7,1,max_variance,SCANB
TAS2R8,1,max_variance,SCANB
TAS2R9,1,max_variance,SCANB
TASP1,1,max_variance,SCANB
TAT,1,max_variance,SCANB
TATDN1,1,max_variance,SCANB
TATDN2,1,max_variance,SCANB
TATDN3,1,max_variance,SCANB
TAX1BP1,1,max_variance,SCANB
TAX1BP3,1,max_variance,SCANB
TAZ,1,max_variance,SCANB
TBATA,1,max_variance,SCANB
TBC1D1,1,max_variance,SCANB
TBC1D10A,1,max_variance,SCANB
TBC1D10B,1,max_variance,SCANB
TBC1D10C,1,max_variance,SCANB
TBC1D12,1,max_variance,SCANB
TBC1D13,1,max_variance,SCANB
TBC1D14,1,max_variance,SCANB
TBC1D15,1,max_variance,SCANB
TBC1D16,1,max_variance,SCANB
TBC1D17,1,max_variance,SCANB
TBC1D19,1,max_variance,SCANB
TBC1D2,1,max_variance,SCANB
TBC1D20,1,max_variance,SCANB
TBC1D21,1,max_variance,SCANB
TBC1D22A,1,max_variance,SCANB
TBC1D22B,1,max_variance,SCANB
TBC1D23,1,max_variance,SCANB
TBC1D24,1,max_variance,SCANB
TBC1D25,1,max_variance,SCANB
TBC1D26,1,max_variance,SCANB
TBC1D28,1,max_variance,SCANB
TBC1D29,1,max_variance,SCANB
TBC1D2B,1,max_variance,SCANB
TBC1D3,1,max_variance,SCANB
TBC1D30,1,max_variance,SCANB
TBC1D31,1,max_variance,SCANB
TBC1D32,1,max_variance,SCANB
TBC1D3B,1,max_variance,SCANB
TBC1D3C,1,max_variance,SCANB
TBC1D3D,1,max_variance,SCANB
TBC1D3E,1,max_variance,SCANB
TBC1D3F,1,max_variance,SCANB
TBC1D3G,1,max_variance,SCANB
TBC1D3H,1,max_variance,SCANB
TBC1D3I,1,max_variance,SCANB
TBC1D3K,1,max_variance,SCANB
TBC1D3L,1,max_variance,SCANB
TBC1D4,1,max_variance,SCANB
TBC1D5,1,max_variance,SCANB
TBC1D7,1,max_variance,SCANB
TBC1D8,1,max_variance,SCANB
TBC1D8B,1,max_variance,SCANB
TBC1D9,1,max_variance,SCANB
TBC1D9B,1,max_variance,SCANB
TBCA,1,max_variance,SCANB
TBCB,1,max_variance,SCANB
TBCC,1,max_variance,SCANB
TBCCD1,1,max_variance,SCANB
TBCD,1,max_variance,SCANB
TBCE,1,max_variance,SCANB
TBCEL,1,max_variance,SCANB
TBCK,1,max_variance,SCANB
TBK1,1,max_variance,SCANB
TBKBP1,1,max_variance,SCANB
TBL1X,1,max_variance,SCANB
TBL1XR1,1,max_variance,SCANB
TBL1Y,1,max_variance,SCANB
TBL2,1,max_variance,SCANB
TBL3,1,max_variance,SCANB
TBP,1,max_variance,SCANB
TBPL1,1,max_variance,SCANB
TBPL2,1,max_variance,SCANB
TBR1,1,max_variance,SCANB
TBRG1,1,max_variance,SCANB
TBRG4,1,max_variance,SCANB
TBX1,1,max_variance,SCANB
TBX10,1,max_variance,SCANB
TBX15,1,max_variance,SCANB
TBX18,1,max_variance,SCANB
TBX19,1,max_variance,SCANB
TBX2,1,max_variance,SCANB
TBX20,1,max_variance,SCANB
TBX21,1,max_variance,SCANB
TBX22,1,max_variance,SCANB
TBX3,1,max_variance,SCANB
TBX4,1,max_variance,SCANB
TBX5,1,max_variance,SCANB
TBX6,1,max_variance,SCANB
TBXA2R,1,max_variance,SCANB
TBXAS1,1,max_variance,SCANB
TC2N,1,max_variance,SCANB
TCAF1,1,max_variance,SCANB
TCAF2,1,max_variance,SCANB
TCAIM,1,max_variance,SCANB
TCAP,1,max_variance,SCANB
TCEA1,1,max_variance,SCANB
TCEA2,1,max_variance,SCANB
TCEA3,1,max_variance,SCANB
TCEAL1,1,max_variance,SCANB
TCEAL2,1,max_variance,SCANB
TCEAL3,1,max_variance,SCANB
TCEAL4,1,max_variance,SCANB
TCEAL5,1,max_variance,SCANB
TCEAL6,1,max_variance,SCANB
TCEAL7,1,max_variance,SCANB
TCEAL8,1,max_variance,SCANB
TCEAL9,1,max_variance,SCANB
TCEANC,1,max_variance,SCANB
TCEANC2,1,max_variance,SCANB
TCERG1,1,max_variance,SCANB
TCERG1L,1,max_variance,SCANB
TCF12,1,max_variance,SCANB
TCF15,1,max_variance,SCANB
TCF19,1,max_variance,SCANB
TCF20,1,max_variance,SCANB
TCF21,1,max_variance,SCANB
TCF23,1,max_variance,SCANB
TCF24,1,max_variance,SCANB
TCF25,1,max_variance,SCANB
TCF3,1,max_variance,SCANB
TCF4,1,max_variance,SCANB
TCF7,1,max_variance,SCANB
TCF7L1,1,max_variance,SCANB
TCF7L2,1,max_variance,SCANB
TCFL5,1,max_variance,SCANB
TCHH,1,max_variance,SCANB
TCHHL1,1,max_variance,SCANB
TCHP,1,max_variance,SCANB
TCIRG1,1,max_variance,SCANB
TCL1A,1,max_variance,SCANB
TCL1B,1,max_variance,SCANB
TCN1,1,max_variance,SCANB
TCN2,1,max_variance,SCANB
TCOF1,1,max_variance,SCANB
TCP1,1,max_variance,SCANB
TCP10,1,max_variance,SCANB
TCP10L,1,max_variance,SCANB
TCP10L2,1,max_variance,SCANB
TCP11,1,max_variance,SCANB
TCP11L1,1,max_variance,SCANB
TCP11L2,1,max_variance,SCANB
TCP11X2,1,max_variance,SCANB
TCTA,1,max_variance,SCANB
TCTE1,1,max_variance,SCANB
TCTE3,1,max_variance,SCANB
TCTEX1D1,1,max_variance,SCANB
TCTEX1D2,1,max_variance,SCANB
TCTEX1D4,1,max_variance,SCANB
TCTN1,1,max_variance,SCANB
TCTN2,1,max_variance,SCANB
TCTN3,1,max_variance,SCANB
TDG,1,max_variance,SCANB
TDGF1,1,max_variance,SCANB
TDO2,1,max_variance,SCANB
TDP1,1,max_variance,SCANB
TDP2,1,max_variance,SCANB
TDRD1,1,max_variance,SCANB
TDRD10,1,max_variance,SCANB
TDRD12,1,max_variance,SCANB
TDRD15,1,max_variance,SCANB
TDRD3,1,max_variance,SCANB
TDRD5,1,max_variance,SCANB
TDRD6,1,max_variance,SCANB
TDRD7,1,max_variance,SCANB
TDRD9,1,max_variance,SCANB
TDRKH,1,max_variance,SCANB
TDRP,1,max_variance,SCANB
TEAD1,1,max_variance,SCANB
TEAD2,1,max_variance,SCANB
TEAD3,1,max_variance,SCANB
TEAD4,1,max_variance,SCANB
TEC,1,max_variance,SCANB
TECPR1,1,max_variance,SCANB
TECPR2,1,max_variance,SCANB
TECR,1,max_variance,SCANB
TECRL,1,max_variance,SCANB
TECTA,1,max_variance,SCANB
TECTB,1,max_variance,SCANB
TEDDM1,1,max_variance,SCANB
TEF,1,max_variance,SCANB
TEFM,1,max_variance,SCANB
TEK,1,max_variance,SCANB
TEKT1,1,max_variance,SCANB
TEKT2,1,max_variance,SCANB
TEKT3,1,max_variance,SCANB
TEKT4,1,max_variance,SCANB
TEKT5,1,max_variance,SCANB
TELO2,1,max_variance,SCANB
TEN1,1,max_variance,SCANB
TEN1-CDK3,1,max_variance,SCANB
TENM1,1,max_variance,SCANB
TENM2,1,max_variance,SCANB
TENM3,1,max_variance,SCANB
TENM4,1,max_variance,SCANB
TEP1,1,max_variance,SCANB
TEPP,1,max_variance,SCANB
TEPSIN,1,max_variance,SCANB
TERB1,1,max_variance,SCANB
TERB2,1,max_variance,SCANB
TERF1,1,max_variance,SCANB
TERF2,1,max_variance,SCANB
TERF2IP,1,max_variance,SCANB
TERT,1,max_variance,SCANB
TES,1,max_variance,SCANB
TESC,1,max_variance,SCANB
TESK1,1,max_variance,SCANB
TESK2,1,max_variance,SCANB
TESMIN,1,max_variance,SCANB
TESPA1,1,max_variance,SCANB
TET1,1,max_variance,SCANB
TET2,1,max_variance,SCANB
TET3,1,max_variance,SCANB
TEX10,1,max_variance,SCANB
