gene,endpoint,firth_hr,firth_conf_low,firth_conf_high,firth_p_value,firth_status,firth_fdr,signature_direction,signature_r_rb,signature_correlation_p_value,signature_correlation_padj
PGK1,RFS,3.2735100572174334,1.5780831911285704,7.414414533182358,0.0018635284333073932,converged,0.029957869440870553,Dys-CIM,-0.491,8.08771462168436e-5,0.00168097598019322
PHACTR4,RFS,4.3552204366215594,1.4340506900594767,15.484968291733912,0.008019214513109385,converged,0.05793393509226829,Fun-CIM,0.57,1.6707917014867e-5,2.012544549518e-4
PHB2,RFS,3.4170051840736164,1.4725459407860162,9.216303383396264,0.004959126365279842,converged,0.047273368831979884,Dys-CIM,-0.485,2.65189709588731e-6,1.916598355664e-4
PHF12,RFS,1.570727699019554,0.7089371258872927,3.8215976518994657,0.27682243786686866,converged,0.5163400887667916,Fun-CIM,0.459,1.9869901592426e-4,0.00122217189678755
PHF14,RFS,2.053466355080295,0.8583469079402924,5.63553311778574,0.1080373400193615,converged,0.29471205293228625,Dys-CIM,-0.485,3.53568295874579e-5,9.6098049647962e-4
PHLDB1,RFS,1.412813611977172,0.5246852404449089,3.7395599943951803,0.48531513728072406,converged,0.7046585473654434,Fun-CIM,0.407,5.8344447818656e-4,0.0027650572885742
PI16,RFS,0.9000206450667587,0.4518250297667441,2.1669659094948357,0.7916685730602745,converged,0.9032035161720495,Fun-CIM,0.337,0.00547987212606112,0.0153804001419897
PI4KAP2,RFS,0.37494029922854355,0.12872584713205829,0.9777462137789519,0.0447254073246286,converged,0.16240109226959273,Fun-CIM,0.437,8.3105247011312e-5,6.4614837529577e-4
PIGR,RFS,0.5948167673269772,0.28051302508976705,1.2700439544748217,0.17447789907210642,converged,0.3932886678269885,Fun-CIM,0.405,2.7308272478083e-4,0.00155349385474605
PIGU,RFS,2.5614233648976104,1.0387802482844897,6.824731234540092,0.040894885472524845,converged,0.15341749505231023,Dys-CIM,-0.379,0.0011537515317902,0.0112199690247487
PIK3C2G,RFS,0.9901180144057508,0.44560354979684696,2.1172943515427667,0.9796336166212152,converged,0.9880267393538311,Fun-CIM,0.473,1.9550491529004e-4,0.00121190181407861
PIK3CG,RFS,1.0551625375004885,0.4595680325943549,2.5345104801286906,0.8992032417868814,converged,0.955952484641086,Fun-CIM,0.597,7.068413684478321e-9,2.08507080135394e-6
PIK3R2,RFS,5.760923502175882,1.4921639522583463,31.595820665732333,0.008245854440649625,converged,0.058912410225045224,Dys-CIM,-0.338,0.00558534455483212,0.0369259785537758
PIP5K1B,RFS,0.26795876747731256,0.07368910116446893,0.7249292484450927,0.007777663415764469,converged,0.05674246068348364,Fun-CIM,0.46,1.9832177724965e-4,0.00122217189678755
PIPOX,RFS,0.9073963211375593,0.4170277638156502,2.2138575116601826,0.8141535601911141,converged,0.9133111378710329,Fun-CIM,0.462,1.60176364384823e-5,1.9590801490143e-4
PIWIL2,RFS,0.8891798298041621,0.46048319801660337,2.146901397531667,0.7789090677571385,converged,0.8928516481024165,Fun-CIM,0.443,3.3392410244947e-4,0.00178767448786081
PKD1L3,RFS,0.5906670817851714,0.20176494139724802,1.6044486070022383,0.3212557501379305,converged,0.5604001954702886,Fun-CIM,0.347,0.00501902472197256,0.0143529663811805
PKDCC,RFS,0.758655104667232,0.32812859033718134,1.7110960430031217,0.501606025657575,converged,0.7136200999028516,Fun-CIM,0.497,1.26342047951915e-6,3.68594231639532e-5
PKN1,RFS,3.9634578194765617,1.6094500295267582,12.0584833776932,0.0025704966071927737,converged,0.03469993843535738,Dys-CIM,-0.396,2.7619111280274e-4,0.00412341661367484
PLA2G4C,RFS,0.6264955186663097,0.3595459129700904,1.246609734522911,0.1620093832021584,converged,0.3751654832074395,Fun-CIM,0.474,4.94624257234738e-6,9.18633283830887e-5
PLAAT4,RFS,0.7069784516086083,0.37153450290779244,1.4922693729675212,0.3341017483311056,converged,0.5693954997449567,Fun-CIM,0.629,6.94258136379316e-7,2.45304541520692e-5
PLAC8,RFS,0.8805146566489495,0.3675346603784413,1.854710115441814,0.7585022059300195,converged,0.8845210763640622,Fun-CIM,0.36,0.00152231306887656,0.00568854942306399
PLB1,RFS,0.7545846943188267,0.3108292590662861,1.8229199115172532,0.5284548142713719,converged,0.7358462911708206,Fun-CIM,0.448,1.6265380927549e-4,0.00104704273987057
PLBD1,RFS,1.6053377974298926,0.6846995507613064,5.2347976059858485,0.31603014769208315,converged,0.5538942588544085,Fun-CIM,0.508,5.93925846088986e-5,4.970221554113e-4
PLCG2,RFS,1.344046095566002,0.6247802225758596,3.6447722947729164,0.46995129523234724,converged,0.6957275047959864,Fun-CIM,0.536,7.25238027589607e-5,5.75126415894e-4
PLEKHF1,RFS,0.7132909446737657,0.2939249426740165,1.529641177029756,0.39242375622928893,converged,0.6242530429383211,Fun-CIM,0.359,0.00138330772902035,0.00524930617933736
PLEKHG2,RFS,1.7698339288648752,0.7627811225617339,4.164799984766937,0.1849952307557471,converged,0.4060125494455119,Fun-CIM,0.424,1.0018801006577e-4,7.3893696166833e-4
PLEKHG7,RFS,0.7391713986746562,0.28600560112789053,1.7396977372132807,0.5079639785601417,converged,0.7185240231590926,Fun-CIM,0.443,3.65927044434819e-5,3.5155528740263e-4
PLEKHH2,RFS,0.880501611081392,0.406391332742023,1.9583945228280173,0.7458990048201244,converged,0.8764359416483618,Fun-CIM,0.427,6.97095514004515e-5,5.6694724668397e-4
PLEKHO2,RFS,1.6269102435768255,0.6876143730751924,4.060532945999958,0.2778304409159561,converged,0.5174162608213904,Fun-CIM,0.489,8.99925224036977e-6,1.423762294745e-4
PLGLB2,RFS,0.30861638404060915,0.07935667106971593,0.8717596985644611,0.02500723167021357,converged,0.11646449718108898,Fun-CIM,0.472,4.66153365998083e-5,4.2049331451997e-4
PLPPR4,RFS,0.4837820518144903,0.1565121614053899,1.271719551404662,0.15427682351236593,converged,0.36440825458024556,Fun-CIM,0.587,7.30115777675893e-7,2.49652491721434e-5
PML,RFS,1.7125769334135696,0.8232330547805318,3.416703154993478,0.14237549459883925,converged,0.3502626370446527,Fun-CIM,0.479,1.1604873129376e-4,8.0575319981259e-4
PMM2,RFS,9.882320641399478,2.027531412650727,108.42902672858472,0.0016152982470799548,converged,0.027983941822125994,Dys-CIM,-0.381,0.00201387944249272,0.0166057482615154
PNOC,RFS,0.5397111164417349,0.20717574986081636,1.39355574447142,0.1991730692427608,converged,0.4249544566174295,Fun-CIM,0.493,5.74901446590171e-6,1.0270711236835e-4
PNPLA1,RFS,0.8335562357223218,0.3305641065358697,1.862211184798974,0.6664739677058296,converged,0.8336553599428492,Fun-CIM,0.406,0.00130274483816993,0.00500329539297146
PODN,RFS,1.5457669437526855,0.6564359772740964,3.6184213828543563,0.31189552464883263,converged,0.5510290614293882,Fun-CIM,0.464,1.42444324071372e-5,1.8544173292508e-4
PODXL2,RFS,1.8589151998448097,0.7254140884751287,5.132346995767638,0.2228151732632443,converged,0.45266018052519175,Dys-CIM,-0.39,3.5088081553366e-4,0.00476838031366263
POF1B,RFS,1.4364384840477773,0.6439043751339323,2.8112800476440474,0.3425385759398585,converged,0.579771006819349,Fun-CIM,0.303,0.00986159447840017,0.0260032093211547
POLG,RFS,2.4392986012522284,1.0162432820637846,5.664088020792987,0.04598131500255698,converged,0.1649614414813253,Fun-CIM,0.38,0.00235584632332331,0.00791922971265131
POLR1B,RFS,2.3658694184261013,1.00943272565185,5.6872691781019045,0.047637878372501996,converged,0.16838114050041875,Dys-CIM,-0.36,0.00223248184551492,0.0181104394610649
POLR2A,RFS,2.868445350038918,1.2913467451893705,6.970405529475589,0.010129511839984007,converged,0.06727267728706868,Fun-CIM,0.504,8.50361313944353e-5,6.5634683940365e-4
POLR2I,RFS,2.925445212470047,1.1723475127432248,7.841410080477748,0.021863707583572256,converged,0.10672804208223903,Dys-CIM,-0.536,9.11437027526623e-7,9.68383821735655e-5
POMGNT1,RFS,2.070261153885618,0.832851173320362,7.240049974288626,0.12606842543249752,converged,0.3202527239545949,Dys-CIM,-0.406,0.00127731721060819,0.0120888950289704
POSTN,RFS,1.444880847290946,0.6261669283451807,2.931252567676252,0.3589875568893953,converged,0.595364582030453,Fun-CIM,0.447,1.7870790845655e-4,0.00113064514072119
POU2AF1,RFS,0.3344823603461124,0.13402352613679566,0.7695272789001967,0.010573570136701904,converged,0.0689843937112578,Fun-CIM,0.544,1.03986570245224e-7,8.4789049584567e-6
POU3F1,RFS,0.9977924835516128,0.5007657413568197,2.50383893009147,0.9956012839074425,converged,0.9971786323465142,Fun-CIM,0.362,0.00405034336619898,0.0121053495343165
POU5F1,RFS,0.35699559175411055,0.13925750200649242,0.8795670566753888,0.02532284840828558,converged,0.1171973077895967,Fun-CIM,0.444,6.5279736958865e-4,0.00303050457706849
PPA2,RFS,2.2859438355400017,0.9455084513529867,5.880965875358253,0.06639459057463726,converged,0.21146320137857588,Dys-CIM,-0.552,1.44807947963148e-5,5.601746693039e-4
PPAT,RFS,2.784373133883445,1.0746038277822818,8.365070772208547,0.03483884643197033,converged,0.14135981250889879,Dys-CIM,-0.494,1.4263231128263e-4,0.00263703924348131
PPFIBP2,RFS,0.7930279768152232,0.3149401121932482,1.6671950227719199,0.5618650028758763,converged,0.7648180783632103,Fun-CIM,0.407,0.0010940024079229,0.0043760096316916
PPP1R12C,RFS,0.6911241393179212,0.2621908998956676,1.822528740813534,0.45492302897086867,converged,0.6860357073303931,Fun-CIM,0.471,2.44230897789168e-5,2.6350528330688e-4
PPP1R14B,RFS,4.91351957759642,1.694049004631768,20.36801512056896,0.0022637800726985624,converged,0.03193007893015782,Dys-CIM,-0.558,6.78781437048524e-7,7.99453692523817e-5
PPP1R16B,RFS,0.5854301947029207,0.2801646417789322,1.29809175340355,0.18235987078832328,converged,0.4028156888245534,Fun-CIM,0.53,2.7903315522676e-6,6.11948574911101e-5
PPP1R3E,RFS,0.4715355949981762,0.18580514859114702,1.1545388610838105,0.09984775212830543,converged,0.280985971760902,Fun-CIM,0.437,5.9082466281996e-4,0.00279586670798732
PPP1R9B,RFS,2.75278185081132,1.2117655605391662,6.655820224203406,0.0165318920957489,converged,0.08870917461523233,Fun-CIM,0.344,0.00504677620542506,0.014393496263006
PPP2R1A,RFS,4.550310521544652,1.7317618189582156,14.624352241297148,0.001764918490708367,converged,0.029444198490025494,Dys-CIM,-0.385,0.00182580582144863,0.0155409538225454
PPP2R2C,RFS,1.689172151480422,0.7774531646835634,3.23897769829268,0.1717503552040519,converged,0.3890737762567189,Dys-CIM,-0.392,0.00169793204031567,0.014915535602773
PPP2R5C,RFS,2.4807936631235714,1.075707518546147,6.274297357888405,0.032922087414049894,converged,0.1373453843949518,Dys-CIM,-0.395,0.00126787081596933,0.0120888950289704
PRCD,RFS,0.3958192650672692,0.13874942961278122,0.9339789089803362,0.033603195657033735,converged,0.13835848669061723,Fun-CIM,0.44,3.08370991834865e-5,3.1130785842376e-4
PRDM5,RFS,0.911730762640331,0.4184387265109773,1.965372048283785,0.8131456986372837,converged,0.9133111378710329,Fun-CIM,0.338,0.00486034044241365,0.0139745774022382
PRDX4,RFS,2.5208191464213985,1.2036949652488944,5.390507488683615,0.015704947983884554,converged,0.08562548700630322,Dys-CIM,-0.364,0.00194908737592914,0.0162076543523849
PRELP,RFS,1.7186740600846184,0.8054617818844584,3.642012124130776,0.15533221825076937,converged,0.36511657491284566,Fun-CIM,0.398,0.00206298128166226,0.00720540554037366
PREP,RFS,2.6996359754868307,1.3791870878255423,5.371436900041002,0.005222496186176873,converged,0.04872772705220942,Dys-CIM,-0.505,4.94098773532126e-5,0.00121807144115843
PRG4,RFS,0.3886097062532536,0.09900429115738565,1.1141372840747348,0.08450745027394913,converged,0.24881815875888402,Fun-CIM,0.46,2.3619209046669e-4,0.00139090897719276
PRICKLE2-AS3,RFS,0.5734679443203818,0.21791151447160254,1.2688134502721142,0.17578153880042935,converged,0.39444311964156953,Fun-CIM,0.316,0.00721015541892456,0.0195134418997277
PRIM2,RFS,3.048661472504806,1.4384384915097923,6.795753348857279,0.004513828290233612,converged,0.04457358849320481,Dys-CIM,-0.421,8.2592124469636e-4,0.00866808435027868
PRKAG1,RFS,6.606499786179541,1.9721044712689206,32.26664715831918,0.0012409243122466496,converged,0.02483525549239578,Dys-CIM,-0.468,2.9177936185936e-4,0.00427244095542427
PRKCB,RFS,1.378439825479274,0.6420841233264333,3.111126599998863,0.40926150264669336,converged,0.643220746627992,Fun-CIM,0.492,1.24767484451407e-5,1.6955581220319e-4
PRKCH,RFS,0.8799129037433563,0.4004775529756925,1.9040987661978204,0.7468346781635602,converged,0.8764359416483618,Fun-CIM,0.499,1.18673725764808e-5,1.647958287913e-4
PRKD2,RFS,1.430133301855409,0.6038791065645894,4.365921361247931,0.44398170087037025,converged,0.6750892186745568,Fun-CIM,0.387,5.085303702461e-4,0.00249556570583734
PRKXP1,RFS,0.846179244021355,0.3717238836999739,1.8891959552689983,0.684411314415305,converged,0.842217997622815,Fun-CIM,0.425,1.0382752553615e-4,7.5038984364769e-4
PRMT3,RFS,2.5136537172929803,0.9989669270119446,6.68256292079068,0.05025341092948121,converged,0.17449367910663752,Dys-CIM,-0.565,5.85864766945047e-6,3.1284929839178e-4
PROCA1,RFS,0.7062408434364218,0.24396751116212212,1.7640859533101048,0.4766410917263587,converged,0.7003030325860489,Fun-CIM,0.518,1.17964246852188e-5,1.6452908113594e-4
PRRT2,RFS,0.9716672528398963,0.39115472847638194,2.0948635337466874,0.9455680490065228,converged,0.9761128955439411,Fun-CIM,0.473,2.0835706709334e-4,0.0012668747100513
PRSS22,RFS,1.5266270359072065,0.6585068733866534,4.150919802945408,0.35328614945725323,converged,0.5905381347022483,Dys-CIM,-0.314,0.00729053186545608,0.0455479201024565
PRSS27,RFS,1.3816890186092237,0.6314703935434319,3.094157203999243,0.4114258701900547,converged,0.6436391713573062,Dys-CIM,-0.367,0.00322860918317352,0.023766150931694
PRSS30P,RFS,1.0426678242625924,0.4600974498444327,2.2226063779174785,0.9143525316376622,converged,0.9624421459526493,Fun-CIM,0.371,0.00241125355875727,0.00806286678953535
PSAP,RFS,2.1240073254099503,0.8399379510751219,5.554702867860838,0.11776270253270005,converged,0.3125565635321304,Fun-CIM,0.398,2.8516689696908e-4,0.00159653297951004
PSD4,RFS,1.0435880016409806,0.4938883946745562,2.5584405849282303,0.917152013311851,converged,0.9639606127821954,Fun-CIM,0.358,0.00450182718249219,0.0130857499454526
PSMA8,RFS,0.8795443016643626,0.45487521031330663,1.999576931274467,0.7289175076835246,converged,0.8703299689261356,Fun-CIM,0.372,0.00198477727302583,0.0069973300756343
PSMB10,RFS,1.2056135122424987,0.5187337173079264,2.635383053180767,0.6564590843426223,converged,0.8267142040063127,Fun-CIM,0.336,0.00573881207829216,0.0159601829109645
PSMD10,RFS,2.723434239452256,1.3309684390702687,5.72736496692948,0.007465292539026391,converged,0.05633551187383022,Dys-CIM,-0.418,3.9096474442638e-4,0.00509536019375367
PSMD14,RFS,4.339478175557354,1.6859579250646437,13.612632397874723,0.0019736580378518775,converged,0.029999942486912144,Dys-CIM,-0.649,1.74110515478692e-7,5.13162859375334e-5
PSMG2,RFS,2.8796098511799704,1.2514631767113187,7.045993801119763,0.013827085240907477,converged,0.0822406154288513,Dys-CIM,-0.476,3.74756087533617e-5,9.9310363196408e-4
PTAFR,RFS,1.6249480963193956,0.6765343671464625,4.6332362885004725,0.2930561774883631,converged,0.5318825966424825,Fun-CIM,0.551,3.14145803316506e-6,6.70965629004366e-5
PTCH2,RFS,0.4770108710505025,0.17951324002431754,1.1293068253237415,0.09488744353966094,converged,0.27287049297521915,Fun-CIM,0.486,2.3087457478953e-5,2.540419196646e-4
PTGES2,RFS,6.80330833821649,2.1557313708772825,34.475195785282274,6.321167811267348e-4,converged,0.02132194462507313,Dys-CIM,-0.565,1.46317093339953e-7,5.13162859375334e-5
PTGES3,RFS,5.241927972895357,1.9237806099431483,17.618332067864134,0.0010313191747576278,converged,0.023213513979298068,Dys-CIM,-0.401,9.7259928045171e-4,0.00981862130741733
PTGIS,RFS,0.9489852700671728,0.4737505939279396,2.24538274071338,0.8923978238334359,converged,0.9520816360794719,Fun-CIM,0.586,6.97662214779047e-6,1.1927773349448e-4
PTN,RFS,0.6535554961269684,0.2985452840094944,1.400128438483214,0.267487451476217,converged,0.5070266200214527,Fun-CIM,0.462,2.4554626085195e-4,0.00143010459617073
PTPN7,RFS,0.9526546645709515,0.40184001031598154,2.062353886778282,0.9040715260827865,converged,0.9578944141388246,Fun-CIM,0.493,2.25784405964648e-5,2.5192786349739e-4
PTPRC,RFS,1.2007681584960173,0.5488899814968773,2.6093134983804513,0.6354177667821128,converged,0.8117965594061713,Fun-CIM,0.496,2.74680194881386e-6,6.10827286519445e-5
PTRH1,RFS,2.9502256035920067,1.131675229167943,10.033388408251481,0.025455330962128375,converged,0.11744344285019354,Dys-CIM,-0.511,2.37171960134642e-5,7.6747886435349e-4
PTTG1IP,RFS,2.596982792087341,1.188016393784819,6.316942999435302,0.016848305297995747,converged,0.089756619231409,Dys-CIM,-0.446,5.8546034871492e-4,0.00686997752366595
PUS7,RFS,1.8600539513928829,0.8177577498543689,4.324362920504545,0.1352460617249598,converged,0.33663767632716884,Dys-CIM,-0.328,0.00722118156057637,0.0452034593752616
PWP1,RFS,3.549317101925616,1.4264881958626126,10.136484602775983,0.006574260243374264,converged,0.05220657629575364,Dys-CIM,-0.534,7.43415671607098e-5,0.00156560386470899
PYCR1,RFS,2.9152451818538077,1.2307135334875812,7.520573038514516,0.015192846433132123,converged,0.08403420950897217,Dys-CIM,-0.491,3.96854925023853e-6,2.4269205030304e-4
PYGM,RFS,0.21017641095401118,0.03889315901236678,0.6816039327014373,0.006009105041018814,converged,0.05056525321448217,Fun-CIM,0.402,2.6380573538963e-4,0.001506108148185
R3HDM4,RFS,6.27559003341925,1.982323160511012,30.615866311738245,9.709791065535267e-4,converged,0.023213513979298068,Dys-CIM,-0.414,4.8774829642047e-4,0.00605874836959802
RAB24,RFS,0.4377671662544489,0.19843936019627698,0.9831477828485852,0.04567601723974746,converged,0.16468485211214692,Fun-CIM,0.362,0.00296348980523917,0.00949989675469813
RAB2A,RFS,11.32930558602031,2.6099028392328756,110.34153948522322,2.6164958238905633e-4,converged,0.018450619437219297,Dys-CIM,-0.483,1.9333481167272e-4,0.00322166149318464
RAB2B,RFS,1.4100910075459652,0.616773662253992,2.7046359576718046,0.3890802380378372,converged,0.6222762770345971,Fun-CIM,0.419,1.4103255600894e-4,9.4616778081952e-4
RAB37,RFS,0.9039000951518517,0.3708854536881912,1.9151096844045334,0.8037437286078973,converged,0.9098978242525038,Fun-CIM,0.454,2.8150104421434e-4,0.0015843775585869
RAB39A,RFS,0.909589865440277,0.41712334036381415,2.0542160245049876,0.8106551137293739,converged,0.9129887630670743,Fun-CIM,0.379,0.0010207975202743,0.00415638426949075
RAB3A,RFS,1.3772977357142002,0.6257816535284936,3.000548174302485,0.421047960366726,converged,0.6557013977950802,Dys-CIM,-0.354,0.00277480770225901,0.0213137403216996
RAB3C,RFS,0.7129527739432318,0.3423612540571964,1.5038967718444411,0.3622994782781831,converged,0.5984780234681317,Fun-CIM,0.381,8.697972618173e-4,0.00372268545434594
RAC3,RFS,1.9291384211502995,0.8480016927733697,4.478660878418174,0.11600919590411152,converged,0.3101989661983487,Dys-CIM,-0.651,1.36647425270261e-8,8.6907762471886e-6
RACK1,RFS,3.7419187313469737,1.4421657167772863,12.067961390292181,0.005774676189111094,converged,0.049407166396823285,Dys-CIM,-0.486,3.5619665791433e-4,0.00479959903460846
RAD23B,RFS,8.174752362621094,2.293824020109589,47.32942574119848,4.8273199978410286e-4,converged,0.019644561405789598,Dys-CIM,-0.402,0.0019044336618913,0.0159554163964725
RAD51-AS1,RFS,0.370641521373762,0.12238134981801743,0.9501894721653926,0.038552573054314365,converged,0.14907665977399367,Fun-CIM,0.433,0.00109206078514009,0.00437374470622855
