"Patient_ID","Biopsy","Surgery","Delta","Method","Cell_Type","cluster"
"OB_0235",11.1371428571429,15.2285714285714,4.09142857142857,"mcp_counter","Monocyte","Fun-CIM"
"OB_0315",18.0128571428571,27.5571428571429,9.54428571428571,"mcp_counter","Monocyte","Fun-CIM"
"2046",18.8007142857143,25.8664285714286,7.06571428571429,"mcp_counter","Monocyte","Dys-CIM"
"2492",26.7264285714286,25.6928571428571,-1.03357142857143,"mcp_counter","Monocyte","Dys-CIM"
"2691",51.5864285714286,16.7064285714286,-34.88,"mcp_counter","Monocyte","Dys-CIM"
"OB_0095",22.0042857142857,33.5142857142857,11.51,"mcp_counter","Monocyte","Dys-CIM"
"OB_0157",17.1785714285714,12.22,-4.95857142857143,"mcp_counter","Monocyte","Dys-CIM"
"OB_0190",4.68714285714286,7.08,2.39285714285714,"mcp_counter","Monocyte","Dys-CIM"
"OB_0234",65.7985714285714,17.31,-48.4885714285714,"mcp_counter","Monocyte","Dys-CIM"
"OB_0237",19.3885714285714,9.01714285714286,-10.3714285714286,"mcp_counter","Monocyte","Dys-CIM"
"OB_0261",29.3785714285714,8.91857142857143,-20.46,"mcp_counter","Monocyte","Dys-CIM"
"OB_0273",29.0814285714286,13.0642857142857,-16.0171428571429,"mcp_counter","Monocyte","Dys-CIM"
"OB_0344",19.6057142857143,8.62714285714286,-10.9785714285714,"mcp_counter","Monocyte","Dys-CIM"
"2271",1.09083333333333,2.0225,0.931666666666667,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2472",1.88083333333333,3.12166666666667,1.24083333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2653",1.59083333333333,2.50166666666667,0.910833333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2661",1.72416666666667,1.51333333333333,-0.210833333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2677",5.26416666666667,2.235,-3.02916666666667,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2739",1.39,3.03583333333333,1.64583333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2789",1.1025,8.34333333333333,7.24083333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2817",2.89666666666667,8.2425,5.34583333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2852",1.62583333333333,2.71583333333333,1.09,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2976",2.27083333333333,8.205,5.93416666666667,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"3001",3.0075,3.88416666666667,0.876666666666666,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"3036",3.73916666666667,9.27166666666667,5.5325,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"3065",1.28583333333333,3.70666666666667,2.42083333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"3067",1.91833333333333,5.95833333333333,4.04,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"3130",4.555,4.60583333333333,0.0508333333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"3161",1.34583333333333,1.85666666666667,0.510833333333334,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"97",1.505,5.01916666666667,3.51416666666667,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0001",4.23,4.66,0.430000000000001,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0038",2.08333333333333,5.95166666666667,3.86833333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0080",1.14,0.683333333333333,-0.456666666666667,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0139",8.81833333333333,11.1116666666667,2.29333333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0163",0.773333333333333,16.48,15.7066666666667,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0168",0.87,3.065,2.195,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0235",1.98,7.96333333333333,5.98333333333333,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"OB_0315",2.28,5.315,3.035,"mcp_counter","Myeloid dendritic cell","Fun-CIM"
"2046",1.9275,5.72333333333333,3.79583333333333,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"2492",9.26583333333333,13.8466666666667,4.58083333333333,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"2691",6.36583333333333,3.54416666666667,-2.82166666666667,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0095",18.33,6.11333333333333,-12.2166666666667,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0157",3.27833333333333,1.59,-1.68833333333333,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0190",1.48333333333333,0.733333333333333,-0.75,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0234",1.13166666666667,4.28,3.14833333333333,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0237",2.505,0.693333333333333,-1.81166666666667,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0261",20.955,3.59666666666667,-17.3583333333333,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0273",20.945,0.89,-20.055,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"OB_0344",6.20666666666667,5.32833333333333,-0.878333333333334,"mcp_counter","Myeloid dendritic cell","Dys-CIM"
"2271",0.3775,0.225,-0.1525,"mcp_counter","NK cell","Fun-CIM"
"2472",0.278125,0.21375,-0.064375,"mcp_counter","NK cell","Fun-CIM"
"2653",0.19125,0.24,0.04875,"mcp_counter","NK cell","Fun-CIM"
"2661",0.244375,0.159375,-0.085,"mcp_counter","NK cell","Fun-CIM"
"2677",0.368125,0.180625,-0.1875,"mcp_counter","NK cell","Fun-CIM"
"2739",0.23125,0.24,0.00875000000000001,"mcp_counter","NK cell","Fun-CIM"
"2789",0.284375,0.67875,0.394375,"mcp_counter","NK cell","Fun-CIM"
"2817",0.253125,0.55125,0.298125,"mcp_counter","NK cell","Fun-CIM"
"2852",0.12625,0.206875,0.080625,"mcp_counter","NK cell","Fun-CIM"
"2976",0.25625,0.435625,0.179375,"mcp_counter","NK cell","Fun-CIM"
"3001",0.19375,0.298125,0.104375,"mcp_counter","NK cell","Fun-CIM"
"3036",0.224375,0.23125,0.00687499999999999,"mcp_counter","NK cell","Fun-CIM"
"3065",0.280625,0.259375,-0.02125,"mcp_counter","NK cell","Fun-CIM"
"3067",0.253125,0.635625,0.3825,"mcp_counter","NK cell","Fun-CIM"
"3130",0.44875,0.374375,-0.074375,"mcp_counter","NK cell","Fun-CIM"
"3161",0.35125,0.170625,-0.180625,"mcp_counter","NK cell","Fun-CIM"
"97",0.52125,0.686875,0.165625,"mcp_counter","NK cell","Fun-CIM"
"OB_0001",0.395,0.34125,-0.05375,"mcp_counter","NK cell","Fun-CIM"
"OB_0038",0.165,0.185,0.02,"mcp_counter","NK cell","Fun-CIM"
"OB_0080",0.15625,0.0475,-0.10875,"mcp_counter","NK cell","Fun-CIM"
"OB_0139",0.295,1,0.705,"mcp_counter","NK cell","Fun-CIM"
"OB_0163",0.07875,0.78125,0.7025,"mcp_counter","NK cell","Fun-CIM"
"OB_0168",0.03875,0.05125,0.0125,"mcp_counter","NK cell","Fun-CIM"
"OB_0235",0.105,0.21875,0.11375,"mcp_counter","NK cell","Fun-CIM"
"OB_0315",0.19375,0.27375,0.08,"mcp_counter","NK cell","Fun-CIM"
"2046",0.224375,0.115,-0.109375,"mcp_counter","NK cell","Dys-CIM"
"2492",1.189375,1.41125,0.221875,"mcp_counter","NK cell","Dys-CIM"
"2691",0.4475,0.475,0.0275,"mcp_counter","NK cell","Dys-CIM"
"OB_0095",0.325,0.3,-0.025,"mcp_counter","NK cell","Dys-CIM"
"OB_0157",0.3525,0.12875,-0.22375,"mcp_counter","NK cell","Dys-CIM"
"OB_0190",0.20625,0.15875,-0.0475,"mcp_counter","NK cell","Dys-CIM"
"OB_0234",0.1675,0.05,-0.1175,"mcp_counter","NK cell","Dys-CIM"
"OB_0237",0.25625,0.05625,-0.2,"mcp_counter","NK cell","Dys-CIM"
"OB_0261",0.35125,0.08875,-0.2625,"mcp_counter","NK cell","Dys-CIM"
"OB_0273",0.315,0.07875,-0.23625,"mcp_counter","NK cell","Dys-CIM"
"OB_0344",0.3,0.14125,-0.15875,"mcp_counter","NK cell","Dys-CIM"
"2271",9.87392857142857,11.0025,1.12857142857143,"mcp_counter","Neutrophil","Fun-CIM"
"2472",6.67642857142857,6.83071428571429,0.154285714285714,"mcp_counter","Neutrophil","Fun-CIM"
"2653",5.08642857142857,12.6882142857143,7.60178571428571,"mcp_counter","Neutrophil","Fun-CIM"
"2661",15.4242857142857,18.4714285714286,3.04714285714286,"mcp_counter","Neutrophil","Fun-CIM"
"2677",8.75678571428571,11.4096428571429,2.65285714285714,"mcp_counter","Neutrophil","Fun-CIM"
"2739",19.9160714285714,19.7214285714286,-0.194642857142856,"mcp_counter","Neutrophil","Fun-CIM"
"2789",4.42464285714286,5.62071428571429,1.19607142857143,"mcp_counter","Neutrophil","Fun-CIM"
"2817",15.9889285714286,11.7075,-4.28142857142857,"mcp_counter","Neutrophil","Fun-CIM"
"2852",9.11285714285714,13.2289285714286,4.11607142857143,"mcp_counter","Neutrophil","Fun-CIM"
"2976",4.97178571428571,8.34892857142857,3.37714285714286,"mcp_counter","Neutrophil","Fun-CIM"
"3001",7.05428571428571,13.4132142857143,6.35892857142857,"mcp_counter","Neutrophil","Fun-CIM"
"3036",6.96,10.1910714285714,3.23107142857143,"mcp_counter","Neutrophil","Fun-CIM"
"3065",8.39892857142857,12.0139285714286,3.615,"mcp_counter","Neutrophil","Fun-CIM"
"3067",10.5575,13.945,3.3875,"mcp_counter","Neutrophil","Fun-CIM"
"3130",8.41821428571429,9.52071428571429,1.1025,"mcp_counter","Neutrophil","Fun-CIM"
"3161",7.30642857142857,10.8935714285714,3.58714285714286,"mcp_counter","Neutrophil","Fun-CIM"
"97",14.08,18.2692857142857,4.18928571428571,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0001",2.71214285714286,5.19285714285714,2.48071428571429,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0038",5.4,8.71285714285714,3.31285714285714,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0080",4.76642857142857,12.685,7.91857142857143,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0139",3.79642857142857,5.03714285714286,1.24071428571429,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0163",5.18214285714286,6.20071428571429,1.01857142857143,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0168",3.97571428571429,7.095,3.11928571428571,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0235",6.28142857142857,7.34571428571429,1.06428571428571,"mcp_counter","Neutrophil","Fun-CIM"
"OB_0315",5.69428571428571,6.63571428571429,0.94142857142857,"mcp_counter","Neutrophil","Fun-CIM"
"2046",8.33714285714286,7.205,-1.13214285714286,"mcp_counter","Neutrophil","Dys-CIM"
"2492",11.9964285714286,15.5221428571429,3.52571428571428,"mcp_counter","Neutrophil","Dys-CIM"
"2691",5.54928571428571,5.28464285714286,-0.264642857142857,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0095",4.54142857142857,3.11071428571429,-1.43071428571429,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0157",4.51785714285714,2.07357142857143,-2.44428571428571,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0190",4.965,2.86714285714286,-2.09785714285714,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0234",6.46642857142857,8.27,1.80357142857143,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0237",3.09428571428571,1.985,-1.10928571428571,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0261",4.30642857142857,3.89642857142857,-0.41,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0273",4.37071428571429,5.65142857142857,1.28071428571429,"mcp_counter","Neutrophil","Dys-CIM"
"OB_0344",7.32357142857143,3.39785714285714,-3.92571428571429,"mcp_counter","Neutrophil","Dys-CIM"
"2271",1.0625,1.76785714285714,0.705357142857143,"mcp_counter","T cell","Fun-CIM"
"2472",2.31892857142857,1.7125,-0.606428571428572,"mcp_counter","T cell","Fun-CIM"
"2653",1.53964285714286,3.10714285714286,1.5675,"mcp_counter","T cell","Fun-CIM"
"2661",1.4275,1.88178571428571,0.454285714285714,"mcp_counter","T cell","Fun-CIM"
"2677",5.99571428571429,2.6,-3.39571428571429,"mcp_counter","T cell","Fun-CIM"
"2739",1.26035714285714,1.60321428571429,0.342857142857143,"mcp_counter","T cell","Fun-CIM"
"2789",4.76607142857143,9.06642857142857,4.30035714285714,"mcp_counter","T cell","Fun-CIM"
"2817",6.61464285714286,4.435,-2.17964285714286,"mcp_counter","T cell","Fun-CIM"
"2852",2.14107142857143,1.41535714285714,-0.725714285714286,"mcp_counter","T cell","Fun-CIM"
"2976",4.83714285714286,9.07178571428571,4.23464285714286,"mcp_counter","T cell","Fun-CIM"
"3001",2.79035714285714,2.62357142857143,-0.166785714285714,"mcp_counter","T cell","Fun-CIM"
"3036",3.67678571428571,4.42107142857143,0.744285714285714,"mcp_counter","T cell","Fun-CIM"
"3065",4.66285714285714,3.36178571428571,-1.30107142857143,"mcp_counter","T cell","Fun-CIM"
"3067",4.265,2.98607142857143,-1.27892857142857,"mcp_counter","T cell","Fun-CIM"
"3130",5.79392857142857,2.59142857142857,-3.2025,"mcp_counter","T cell","Fun-CIM"
"3161",1.78571428571429,1.67428571428571,-0.111428571428571,"mcp_counter","T cell","Fun-CIM"
"97",2.98392857142857,3.21214285714286,0.228214285714286,"mcp_counter","T cell","Fun-CIM"
"OB_0001",6.59357142857143,4.01142857142857,-2.58214285714286,"mcp_counter","T cell","Fun-CIM"
"OB_0038",2.13,4.43428571428571,2.30428571428571,"mcp_counter","T cell","Fun-CIM"
"OB_0080",1.07142857142857,0.647142857142857,-0.424285714285714,"mcp_counter","T cell","Fun-CIM"
"OB_0139",6.98,20.355,13.375,"mcp_counter","T cell","Fun-CIM"
"OB_0163",0.910714285714286,11.3442857142857,10.4335714285714,"mcp_counter","T cell","Fun-CIM"
"OB_0168",1.01285714285714,2.21857142857143,1.20571428571429,"mcp_counter","T cell","Fun-CIM"
"OB_0235",1.42571428571429,4.50785714285714,3.08214285714286,"mcp_counter","T cell","Fun-CIM"
"OB_0315",4.345,3.78285714285714,-0.562142857142857,"mcp_counter","T cell","Fun-CIM"
"2046",3.48357142857143,1.85357142857143,-1.63,"mcp_counter","T cell","Dys-CIM"
"2492",6.65142857142857,3.66071428571429,-2.99071428571429,"mcp_counter","T cell","Dys-CIM"
"2691",7.06678571428571,3.76678571428571,-3.3,"mcp_counter","T cell","Dys-CIM"
"OB_0095",7.21714285714286,4.885,-2.33214285714286,"mcp_counter","T cell","Dys-CIM"
"OB_0157",6.225,3.16928571428571,-3.05571428571429,"mcp_counter","T cell","Dys-CIM"
"OB_0190",1.28142857142857,1.09571428571429,-0.185714285714286,"mcp_counter","T cell","Dys-CIM"
"OB_0234",3.05142857142857,2.66928571428571,-0.382142857142858,"mcp_counter","T cell","Dys-CIM"
"OB_0237",5.79642857142857,1.84928571428571,-3.94714285714286,"mcp_counter","T cell","Dys-CIM"
"OB_0261",10.9564285714286,1.62642857142857,-9.33,"mcp_counter","T cell","Dys-CIM"
"OB_0273",10.805,1.74071428571429,-9.06428571428571,"mcp_counter","T cell","Dys-CIM"
"OB_0344",5.11071428571429,2.11428571428571,-2.99642857142857,"mcp_counter","T cell","Dys-CIM"
"2271",0.42,2.815,2.395,"mcp_counter","T cell CD8+","Fun-CIM"
"2472",0.52,0.99,0.47,"mcp_counter","T cell CD8+","Fun-CIM"
"2653",2.015,4.075,2.06,"mcp_counter","T cell CD8+","Fun-CIM"
"2661",0.745,0.925,0.18,"mcp_counter","T cell CD8+","Fun-CIM"
"2677",3.51,1.58,-1.93,"mcp_counter","T cell CD8+","Fun-CIM"
"2739",1.19,1.15,-0.04,"mcp_counter","T cell CD8+","Fun-CIM"
"2789",8.14,16.43,8.29,"mcp_counter","T cell CD8+","Fun-CIM"
"2817",6.76,4.4,-2.36,"mcp_counter","T cell CD8+","Fun-CIM"
"2852",1.875,0.87,-1.005,"mcp_counter","T cell CD8+","Fun-CIM"
"2976",3.565,8.62,5.055,"mcp_counter","T cell CD8+","Fun-CIM"
"3001",2.8,2.57,-0.23,"mcp_counter","T cell CD8+","Fun-CIM"
"3036",1.595,2.965,1.37,"mcp_counter","T cell CD8+","Fun-CIM"
"3065",5.7,3.39,-2.31,"mcp_counter","T cell CD8+","Fun-CIM"
"3067",2.55,1.17,-1.38,"mcp_counter","T cell CD8+","Fun-CIM"
"3130",3.73,2.015,-1.715,"mcp_counter","T cell CD8+","Fun-CIM"
"3161",0.255,0.845,0.59,"mcp_counter","T cell CD8+","Fun-CIM"
"97",1.23,0.73,-0.5,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0001",9.45,6.84,-2.61,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0038",0.83,1.1,0.27,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0080",1,0.18,-0.82,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0139",8.87,29.59,20.72,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0163",0.64,20.99,20.35,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0168",0.83,2.38,1.55,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0235",1.3,6.98,5.68,"mcp_counter","T cell CD8+","Fun-CIM"
"OB_0315",11.17,14.72,3.55,"mcp_counter","T cell CD8+","Fun-CIM"
"2046",2.615,2.21,-0.405,"mcp_counter","T cell CD8+","Dys-CIM"
"2492",4.545,3.89,-0.655,"mcp_counter","T cell CD8+","Dys-CIM"
"2691",5.455,5.63,0.175,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0095",12.65,4.64,-8.01,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0157",8.33,6.94,-1.39,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0190",1.56,0.7,-0.86,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0234",2.76,1.24,-1.52,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0237",6.45,2.22,-4.23,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0261",19.3,5.84,-13.46,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0273",16.97,1.64,-15.33,"mcp_counter","T cell CD8+","Dys-CIM"
"OB_0344",2.92,1.9,-1.02,"mcp_counter","T cell CD8+","Dys-CIM"
"2271",1.22357142857143,3.17285714285714,1.94928571428571,"mcp_counter","cytotoxicity score","Fun-CIM"
"2472",2.30285714285714,1.62285714285714,-0.68,"mcp_counter","cytotoxicity score","Fun-CIM"
"2653",0.929285714285714,2.64857142857143,1.71928571428571,"mcp_counter","cytotoxicity score","Fun-CIM"
"2661",1.90928571428571,1.46071428571429,-0.448571428571428,"mcp_counter","cytotoxicity score","Fun-CIM"
"2677",4.07714285714286,1.42214285714286,-2.655,"mcp_counter","cytotoxicity score","Fun-CIM"
"2739",0.446428571428571,1.66714285714286,1.22071428571429,"mcp_counter","cytotoxicity score","Fun-CIM"
"2789",6.08642857142857,11.7528571428571,5.66642857142857,"mcp_counter","cytotoxicity score","Fun-CIM"
"2817",7.07857142857143,5.845,-1.23357142857143,"mcp_counter","cytotoxicity score","Fun-CIM"
"2852",2.17071428571429,0.838571428571429,-1.33214285714286,"mcp_counter","cytotoxicity score","Fun-CIM"
"2976",4.19571428571429,7.87714285714286,3.68142857142857,"mcp_counter","cytotoxicity score","Fun-CIM"
"3001",1.92642857142857,1.49214285714286,-0.434285714285714,"mcp_counter","cytotoxicity score","Fun-CIM"
"3036",2.12428571428571,2.96857142857143,0.844285714285714,"mcp_counter","cytotoxicity score","Fun-CIM"
"3065",4.89857142857143,2.80071428571429,-2.09785714285714,"mcp_counter","cytotoxicity score","Fun-CIM"
"3067",2.595,3.11,0.515,"mcp_counter","cytotoxicity score","Fun-CIM"
"3130",5.19142857142857,1.33571428571429,-3.85571428571429,"mcp_counter","cytotoxicity score","Fun-CIM"
"3161",0.543571428571429,0.916428571428571,0.372857142857143,"mcp_counter","cytotoxicity score","Fun-CIM"
"97",1.03642857142857,1.04142857142857,0.00499999999999989,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0001",4.42714285714286,3.62428571428571,-0.802857142857142,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0038",1.19428571428571,1.75857142857143,0.564285714285715,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0080",0.908571428571429,0.528571428571429,-0.38,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0139",8.40285714285714,28.1214285714286,19.7185714285714,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0163",0.942857142857143,13.3928571428571,12.45,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0168",0.642857142857143,1.77428571428571,1.13142857142857,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0235",1.33857142857143,3.77714285714286,2.43857142857143,"mcp_counter","cytotoxicity score","Fun-CIM"
"OB_0315",4.38428571428571,4.63571428571429,0.251428571428571,"mcp_counter","cytotoxicity score","Fun-CIM"
"2046",3.38642857142857,2.41571428571429,-0.970714285714285,"mcp_counter","cytotoxicity score","Dys-CIM"
"2492",25.7678571428571,29.0085714285714,3.24071428571428,"mcp_counter","cytotoxicity score","Dys-CIM"
"2691",7.36642857142857,6.86285714285714,-0.503571428571428,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0095",6.44,8.45285714285714,2.01285714285714,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0157",4.49,2.90285714285714,-1.58714285714286,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0190",0.978571428571429,1.38428571428571,0.405714285714286,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0234",3.63,1.52714285714286,-2.10285714285714,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0237",3.63714285714286,2.03142857142857,-1.60571428571429,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0261",8.77,2.18142857142857,-6.58857142857143,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0273",9.05142857142857,1.27142857142857,-7.78,"mcp_counter","cytotoxicity score","Dys-CIM"
"OB_0344",4.12428571428571,1.33571428571429,-2.78857142857143,"mcp_counter","cytotoxicity score","Dys-CIM"
"2271",0.0119794089583893,0.0100213436857346,-0.00195806527265479,"quantiseq","B cell","Fun-CIM"
"2472",0.0234186070190423,0.0210711161332114,-0.00234749088583096,"quantiseq","B cell","Fun-CIM"
"2653",0.014507210294227,0.0136515358603942,-0.00085567443383279,"quantiseq","B cell","Fun-CIM"
